pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
CH,2024-04-11,88.9,2.33,49.68,5.84,554430,500068,,ball,1,L,R,2,2,-13.63,1.43,0.05,1.72,6.15,-138.9,4.4,0.07,20.0,32.17,84.5,1492,5.9,Changeup,194,60,5,10,0,B,2024
SI,2024-04-11,94.4,2.47,50.31,5.96,554430,500069,,foul,3,L,R,3,2,-15.96,8.31,0.11,2.94,-3.7,-135.49,-2.96,0.08,20.0,32.13,89.6,2447,6.5,Sinker,234,60,6,10,2,S,2024
SL,2024-04-11,83.9,2.32,49.73,5.7,554430,500070,,foul,13,R,R,0,2,-0.08,2.07,1.66,1.75,5.57,-139.69,-3.16,0.0,20.0,32.16,79.7,2674,6.3,Slider,65,60,7,10,2,S,2024
CU,2024-04-11,79.1,1.79,50.1,5.89,554430,500071,,foul,8,L,R,1,1,4.7,-9.07,-0.5,1.62,7.22,-133.11,0.85,-0.02,20.0,32.22,75.1,2794,6.1,Curveball,37,60,8,10,1,S,2024
SL,2024-04-15,84.8,2.02,49.62,5.97,554430,500072,,ball,3,R,R,0,0,2.12,3.81,-0.45,2.85,6.67,-114.36,0.56,-0.01,20.0,32.16,80.6,2842,5.9,Slider,58,61,1,11,2,B,2024
CU,2024-04-15,80.0,2.21,49.42,5.83,554430,500073,,called_strike,6,R,R,1,2,4.8,-10.49,-0.17,2.36,2.41,-135.38,-6.42,-0.02,20.0,32.22,76.0,2906,6.1,Curveball,48,61,2,11,0,S,2024
SL,2024-04-15,81.4,2.41,49.18,5.79,554430,500074,field_out,hit_into_play,6,R,R,0,1,2.36,-0.16,0.18,2.65,0.79,-126.61,-12.05,-0.01,20.0,32.17,77.3,2742,5.7,Slider,60,61,3,11,1,X,2024
CH,2024-04-15,86.4,2.23,50.22,5.79,554430,500075,,ball,13,R,R,2,0,-16.23,2.84,2.04,2.17,-3.54,-122.11,1.17,0.08,20.0,32.16,82.1,1714,6.3,Changeup,262,62,1,11,2,B,2024
SL,2024-04-15,86.1,2.41,50.11,5.59,554430,500076,,ball,6,R,R,0,0,0.57,0.47,-0.04,2.81,-5.87,-124.37,-6.08,-0.0,20.0,32.17,81.8,2678,6.3,Slider,34,62,2,11,1,B,2024
CH,2024-04-15,88.6,2.13,49.34,5.64,554430,500077,,swinging_strike,12,L,R,2,1,-16.37,3.57,-1.31,3.38,-3.98,-126.55,9.17,0.08,20.0,32.16,84.2,1676,6.4,Changeup,241,62,3,11,2,S,2024
FF,2024-04-15,96.9,2.14,49.79,5.9,554430,500078,,ball,2,L,R,1,2,-6.43,14.55,0.4,2.11,3.84,-122.44,9.99,0.03,20.0,32.1,92.0,2496,6.1,4-Seam Fastball,188,62,4,11,1,B,2024
CH,2024-04-15,86.5,2.02,49.67,5.93,554430,500079,,ball,7,L,R,1,1,-12.49,1.66,0.32,2.2,1.44,-123.91,-7.06,0.06,20.0,32.17,82.2,1762,6.3,Changeup,214,62,5,11,1,B,2024
SL,2024-04-15,83.9,2.29,50.61,5.87,554430,500080,,foul,3,R,R,0,0,1.7,3.5,-0.48,3.36,-0.84,-122.45,-4.86,-0.01,20.0,32.16,79.7,2479,6.4,Slider,42,62,6,11,1,S,2024
FF,2024-04-15,99.0,2.35,50.18,5.92,554430,500081,,foul,13,L,R,3,0,-7.47,17.73,-1.08,3.1,-5.3,-118.76,-0.15,0.04,20.0,32.09,94.0,2244,6.1,4-Seam Fastball,203,62,7,11,2,S,2024
SI,2024-04-15,96.2,2.35,50.21,5.93,554430,500082,field_out,hit_into_play,3,L,R,2,2,-12.27,5.01,0.13,2.12,-7.11,-125.73,-10.73,0.06,20.0,32.15,91.4,2205,6.3,Sinker,223,62,8,11,1,X,2024
SI,2024-04-15,95.3,2.54,49.99,5.75,554430,500083,,called_strike,2,R,R,1,0,-14.91,6.79,-0.1,3.07,4.43,-130.16,12.58,0.07,20.0,32.14,90.6,1980,6.3,Sinker,239,63,1,11,1,S,2024
SL,2024-04-15,82.7,2.11,49.48,5.77,554430,500084,,swinging_strike,6,L,R,2,1,0.02,2.57,-0.34,2.95,-6.15,-128.07,-5.61,-0.0,20.0,32.16,78.6,2783,6.7,Slider,33,63,2,11,1,S,2024
FF,2024-04-15,97.0,2.57,49.48,5.95,554430,500085,,ball,2,L,R,0,1,-8.35,17.18,-0.71,2.87,-3.07,-115.98,-6.83,0.04,20.0,32.09,92.2,2184,6.2,4-Seam Fastball,242,63,3,11,2,B,2024
FF,2024-04-15,96.1,2.05,50.08,6.01,554430,500086,,foul,3,R,R,1,1,-7.96,15.66,-0.79,2.18,-1.34,-134.78,-2.67,0.04,20.0,32.1,91.3,2140,6.4,4-Seam Fastball,225,63,4,11,1,S,2024
SI,2024-04-15,94.5,2.11,50.12,5.96,554430,500087,,ball,14,L,R,2,1,-14.0,10.75,-1.93,2.56,5.77,-133.63,3.83,0.07,20.0,32.12,89.8,2179,6.2,Sinker,233,63,5,11,1,B,2024
SI,2024-04-15,95.7,2.01,50.01,5.96,554430,500088,field_out,hit_into_play,11,R,R,3,1,-15.44,8.1,0.87,2.89,-1.14,-130.48,-0.38,0.07,20.0,32.14,90.9,2101,6.1,Sinker,222,63,6,11,2,X,2024
SL,2024-04-15,87.6,2.11,50.02,5.7,554430,500089,,ball,11,R,R,2,2,3.04,1.38,1.25,3.71,-3.52,-126.9,-0.59,-0.01,20.0,32.17,83.2,2780,6.3,Slider,53,64,1,11,0,B,2024
FF,2024-04-15,97.3,2.14,49.5,5.84,554430,500090,,foul,12,L,R,0,0,-8.01,14.43,-1.95,1.96,-3.69,-126.79,8.03,0.04,20.0,32.1,92.4,2344,6.0,4-Seam Fastball,222,64,2,11,1,S,2024
SL,2024-04-15,84.0,1.93,49.96,5.8,554430,500091,,foul,13,L,R,0,0,2.13,4.89,-1.12,2.6,0.27,-134.23,-5.8,-0.01,20.0,32.15,79.8,2567,6.0,Slider,50,64,3,11,1,S,2024
SL,2024-04-15,84.1,1.98,49.84,6.06,554430,500092,,foul,13,R,R,0,2,-1.38,1.08,1.22,2.45,0.18,-135.8,9.23,0.01,20.0,32.17,79.9,2964,6.1,Slider,75,64,4,11,0,S,2024
CH,2024-04-15,87.7,2.33,49.33,5.63,554430,500093,field_out,hit_into_play,9,L,R,0,2,-14.68,2.66,0.18,2.42,-2.06,-122.53,-3.52,0.07,20.0,32.16,83.3,1565,6.3,Changeup,230,64,5,11,1,X,2024
SL,2024-04-15,86.3,2.18,50.15,5.72,554430,500094,,called_strike,9,R,R,2,0,0.28,3.02,-0.61,2.11,1.38,-144.49,3.34,-0.0,20.0,32.16,82.0,2768,6.0,Slider,47,65,1,11,2,S,2024
FF,2024-04-15,94.4,2.1,50.19,6.01,554430,500095,,foul,14,R,R,1,1,-7.03,12.24,-1.5,2.31,1.34,-137.97,-8.23,0.03,20.0,32.12,89.6,2324,6.2,4-Seam Fastball,232,65,2,11,2,S,2024
SL,2024-04-15,86.2,2.05,50.29,5.67,554430,500096,,called_strike,6,L,R,1,0,-2.36,4.97,-0.48,2.42,1.06,-128.13,-9.68,0.01,20.0,32.15,81.9,2537,6.2,Slider,71,65,3,11,0,S,2024
FF,2024-04-15,97.2,2.28,49.84,5.87,554430,500097,,called_strike,9,R,R,2,0,-5.76,13.97,-0.4,1.94,-0.66,-114.43,4.17,0.03,20.0,32.11,92.3,2402,6.3,4-Seam Fastball,204,65,4,11,2,S,2024
FF,2024-04-15,96.1,2.54,49.79,5.99,554430,500098,,ball,5,L,R,2,0,-6.93,14.41,-0.31,2.43,-1.67,-130.03,2.94,0.03,20.0,32.1,91.3,2329,5.8,4-Seam Fastball,200,65,5,11,2,B,2024
FF,2024-04-15,96.5,2.19,50.14,5.99,554430,500099,,ball,9,L,R,3,0,-9.36,16.54,-0.12,2.67,6.01,-107.4,0.36,0.04,20.0,32.09,91.7,2305,6.2,4-Seam Fastball,202,65,6,11,1,B,2024
CH,2024-04-15,88.1,1.93,49.84,5.83,554430,500000,,ball,6,R,R,3,0,-13.61,3.34,0.16,3.25,3.02,-127.93,0.51,0.07,20.0,32.16,83.7,1829,5.9,Changeup,251,65,7,11,2,B,2024
CH,2024-04-15,89.2,2.1,50.11,5.77,554430,500001,force_out,hit_into_play,5,L,R,0,2,-14.21,3.29,-0.28,3.35,1.23,-122.63,-0.96,0.07,20.0,32.16,84.8,1573,5.8,Changeup,204,65,8,11,2,X,2024
FF,2024-04-15,98.7,2.2,50.41,5.87,554430,500002,,foul,3,L,R,1,1,-6.86,14.33,-0.35,3.04,6.13,-130.87,1.14,0.03,20.0,32.11,93.8,2298,6.4,4-Seam Fastball,210,66,1,11,2,S,2024
FF,2024-04-15,96.8,2.14,50.04,5.97,554430,500003,,ball,11,R,R,0,0,-7.38,17.27,1.71,2.44,2.56,-139.64,-4.22,0.04,20.0,32.09,91.9,2295,6.1,4-Seam Fastball,203,66,2,11,0,B,2024
SL,2024-04-15,88.0,2.25,49.82,5.66,554430,500004,,ball,13,R,R,0,0,-0.29,2.74,-1.31,2.61,-3.74,-122.94,-3.82,0.0,20.0,32.16,83.6,2592,6.1,Slider,42,66,3,11,1,B,2024
FF,2024-04-15,97.6,2.15,49.55,6.01,554430,500005,,ball,3,L,R,3,0,-6.55,12.55,0.28,2.07,6.08,-124.7,1.42,0.03,20.0,32.11,92.7,2381,5.8,4-Seam Fastball,211,66,4,11,1,B,2024
FF,2024-04-15,96.9,2.33,50.09,5.91,554430,500006,strikeout,swinging_strike,12,R,R,0,2,-5.6,13.84,0.87,2.76,1.11,-136.88,-3.39,0.03,20.0,32.11,92.0,2522,6.0,4-Seam Fastball,194,66,5,11,2,S,2024
SL,2024-04-15,83.4,2.02,50.24,5.76,554430,500007,,ball,14,L,R,0,0,1.88,7.52,1.12,3.07,-1.7,-138.24,4.2,-0.01,20.0,32.14,79.3,2624,6.2,Slider,43,67,1,12,0,B,2024
CU,2024-04-15,80.9,2.02,49.94,5.93,554430,500008,,ball,2,R,R,0,0,4.79,-8.64,-0.56,3.15,-6.06,-127.74,9.4,-0.02,20.0,32.22,76.8,2786,5.8,Curveball,38,67,2,12,1,B,2024
CU,2024-04-15,78.1,2.0,49.69,5.88,554430,500009,,swinging_strike,4,R,R,3,0,2.59,-8.27,-0.12,3.25,-4.73,-151.88,-2.95,-0.01,20.0,32.21,74.2,2667,6.3,Curveball,32,67,3,12,0,S,2024
FF,2024-04-15,96.1,2.06,50.02,5.92,554430,500010,,foul,12,R,R,1,0,-9.03,14.59,0.02,1.43,-4.99,-145.09,5.49,0.04,20.0,32.1,91.3,2465,5.8,4-Seam Fastball,203,67,4,12,1,S,2024
SL,2024-04-15,84.6,2.21,50.06,5.84,554430,500011,,swinging_strike,12,L,R,1,0,-0.79,0.24,0.9,3.25,-4.57,-122.48,0.47,0.0,20.0,32.17,80.3,2752,6.1,Slider,58,67,5,12,0,S,2024
CH,2024-04-15,89.2,2.02,50.26,5.77,554430,500012,,foul,3,R,R,3,0,-12.65,1.65,0.33,3.25,-4.09,-132.82,-7.33,0.06,20.0,32.17,84.7,1613,6.5,Changeup,212,67,6,12,1,S,2024
SL,2024-04-15,85.6,2.24,49.62,5.92,554430,500013,,foul,6,L,R,1,1,1.09,1.33,0.52,2.89,-2.11,-120.36,-0.18,-0.01,20.0,32.17,81.3,2600,6.5,Slider,58,67,7,12,1,S,2024
FF,2024-04-15,95.9,2.16,50.04,6.13,554430,500014,,ball,5,L,R,2,2,-6.69,14.56,-0.02,2.29,6.79,-136.85,5.22,0.03,20.0,32.1,91.1,2444,6.1,4-Seam Fastball,204,67,8,12,0,B,2024
FF,2024-04-15,96.4,2.12,49.93,6.13,554430,500015,,ball,7,R,R,3,0,-7.79,14.54,0.1,1.95,-0.34,-140.83,-5.02,0.04,20.0,32.1,91.5,2390,6.0,4-Seam Fastball,209,68,1,12,2,B,2024
CU,2024-04-15,80.2,1.92,50.0,5.83,554430,500016,single,hit_into_play,7,L,R,2,2,1.87,-5.87,-0.57,2.6,3.57,-138.31,-4.03,-0.01,20.0,32.2,76.2,3046,6.6,Curveball,34,68,2,12,0,X,2024
CU,2024-04-15,80.2,1.82,49.71,6.04,554430,500017,,foul,13,L,R,0,2,4.6,-7.94,-0.88,1.83,-2.23,-125.68,-0.52,-0.02,20.0,32.21,76.2,2787,6.5,Curveball,56,69,1,12,1,S,2024
SL,2024-04-15,83.3,1.95,50.94,5.77,554430,500018,,foul,11,R,R,0,2,2.8,3.83,-1.11,2.15,-8.75,-140.58,-2.57,-0.01,20.0,32.16,79.2,2707,5.9,Slider,37,69,2,12,1,S,2024
SL,2024-04-15,84.6,1.82,49.76,5.76,554430,500019,,called_strike,8,R,R,0,0,0.01,3.91,-0.35,1.67,1.7,-126.21,-2.88,-0.0,20.0,32.16,80.4,2557,6.4,Slider,41,69,3,12,1,S,2024
FF,2024-04-15,98.8,2.4,49.61,5.89,554430,500020,,swinging_strike,14,R,R,0,0,-7.4,16.32,1.04,3.79,10.28,-130.52,-7.5,0.04,20.0,32.1,93.9,2543,6.1,4-Seam Fastball,175,69,4,12,0,S,2024
CH,2024-04-15,87.6,2.07,50.56,5.94,554430,500021,,foul,11,R,R,2,1,-14.78,4.71,-1.44,2.55,5.55,-120.57,-2.93,0.07,20.0,32.15,83.3,1496,6.3,Changeup,247,69,5,12,2,S,2024
FF,2024-04-15,98.5,2.03,50.23,5.86,554430,500022,,swinging_strike,14,R,R,3,1,-7.97,16.39,0.85,1.84,7.05,-109.51,3.3,0.04,20.0,32.1,93.5,2197,6.5,4-Seam Fastball,206,69,6,12,0,S,2024
SI,2024-04-15,95.5,2.49,49.75,6.04,554430,500023,,foul,3,R,R,0,1,-12.66,9.31,-0.32,2.66,-2.13,-119.44,1.17,0.06,20.0,32.13,90.7,2133,6.4,Sinker,219,69,7,12,1,S,2024
CU,2024-04-15,79.1,2.13,50.03,5.82,554430,500024,,called_strike,6,R,R,0,2,4.79,-8.12,-0.54,2.72,2.65,-131.08,0.18,-0.02,20.0,32.21,75.1,2870,6.1,Curveball,22,69,8,12,1,S,2024
FF,2024-04-15,97.7,2.24,50.67,5.89,554430,500025,field_out,hit_into_play,14,R,R,0,2,-7.28,15.99,-1.52,1.33,-3.25,-122.96,8.65,0.03,20.0,32.1,92.8,2393,6.0,4-Seam Fastball,213,70,1,12,1,X,2024
SL,2024-04-15,87.4,1.9,49.76,5.95,554430,500026,,ball,1,R,R,3,1,0.12,4.38,-0.26,2.78,2.16,-142.39,5.1,-0.0,20.0,32.15,83.0,2671,6.0,Slider,83,71,1,12,0,B,2024
SI,2024-04-15,96.4,2.34,49.28,5.87,554430,500027,field_out,hit_into_play,11,L,R,0,1,-11.39,5.72,1.66,3.45,5.78,-128.45,-4.67,0.05,20.0,32.15,91.6,2135,6.3,Sinker,240,71,2,12,2,X,2024
FF,2024-04-15,96.7,2.22,49.94,6.03,554430,500028,,swinging_strike,8,L,R,2,0,-6.19,13.54,0.34,1.62,0.23,-117.45,-11.58,0.03,20.0,32.11,91.8,2318,6.1,4-Seam Fastball,206,72,1,12,1,S,2024
SI,2024-04-15,96.5,2.27,49.51,5.63,554430,500029,,ball,6,L,R,1,2,-13.71,6.22,-0.29,2.69,2.72,-116.22,-2.93,0.07,20.0,32.14,91.7,2192,6.1,Sinker,213,72,2,12,1,B,2024
FF,2024-04-15,94.7,2.33,49.73,6.02,554430,500030,,ball,1,L,R,3,0,-7.94,15.59,0.3,1.95,-4.86,-130.09,5.53,0.04,20.0,32.1,90.0,2362,6.2,4-Seam Fastball,210,72,3,12,1,B,2024
FF,2024-04-15,95.9,2.23,49.9,5.96,554430,500031,,swinging_strike,3,R,R,2,0,-8.8,15.4,0.78,2.22,-4.8,-122.43,-3.14,0.04,20.0,32.1,91.1,2463,5.9,4-Seam Fastball,214,72,4,12,0,S,2024
SL,2024-04-15,85.8,2.08,49.92,5.66,554430,500032,,ball,1,L,R,2,0,1.88,2.2,-0.08,2.49,2.44,-116.68,-5.58,-0.01,20.0,32.16,81.5,2770,6.5,Slider,71,72,5,12,2,B,2024
SL,2024-04-15,81.4,2.49,50.1,5.83,554430,500033,,called_strike,9,L,R,2,1,2.77,4.07,0.35,2.49,0.4,-130.09,-3.42,-0.01,20.0,32.15,77.3,2514,6.2,Slider,51,72,6,12,0,S,2024
CH,2024-04-15,87.3,2.47,50.08,5.81,554430,500034,,foul,9,L,R,3,2,-13.08,7.09,-0.1,3.17,4.12,-141.67,-4.2,0.06,20.0,32.14,83.0,1725,6.5,Changeup,233,72,7,12,2,S,2024
CU,2024-04-15,78.3,2.07,49.92,5.91,554430,500035,,ball,3,L,R,1,2,5.69,-7.03,-0.42,3.47,-4.24,-135.92,-3.57,-0.03,20.0,32.21,74.4,2923,6.2,Curveball,32,72,8,12,0,B,2024
SL,2024-04-15,85.1,1.91,49.93,5.75,554430,500036,,foul,11,L,R,0,0,-1.22,3.58,-1.08,2.56,1.26,-135.57,0.88,0.01,20.0,32.16,80.9,2571,6.7,Slider,40,73,1,13,0,S,2024
FF,2024-04-15,95.5,2.28,49.96,5.89,554430,500037,,foul,7,R,R,1,2,-8.66,13.98,-0.38,2.82,0.86,-123.68,6.33,0.04,20.0,32.11,90.8,2367,6.1,4-Seam Fastball,188,73,2,13,1,S,2024
SL,2024-04-15,86.6,1.96,49.44,5.63,554430,500038,,ball,2,R,R,2,2,-0.79,3.29,0.15,3.41,4.65,-140.59,-3.72,0.0,20.0,32.16,82.3,2664,5.9,Slider,24,73,3,13,2,B,2024
FF,2024-04-15,96.3,2.17,49.98,5.85,554430,500039,,ball,12,R,R,2,2,-7.18,17.07,-0.62,1.44,-5.11,-126.56,-6.19,0.03,20.0,32.09,91.5,2311,6.4,4-Seam Fastball,228,73,4,13,2,B,2024
SL,2024-04-15,85.3,2.36,49.85,5.75,554430,500040,,foul,6,L,R,1,0,0.2,3.77,0.63,2.2,-2.16,-137.32,-2.44,-0.0,20.0,32.16,81.0,2605,6.4,Slider,49,73,5,13,1,S,2024
FF,2024-04-15,96.3,2.19,49.58,5.92,554430,500041,,swinging_strike,13,L,R,0,0,-8.81,13.67,1.3,4.05,10.43,-130.17,8.69,0.04,20.0,32.11,91.5,2367,6.3,4-Seam Fastball,212,73,6,13,0,S,2024
SL,2024-04-15,86.1,1.93,50.23,5.65,554430,500042,,ball,13,R,R,2,1,0.43,1.39,-0.9,1.23,0.85,-141.53,-3.96,-0.0,20.0,32.17,81.8,2630,6.3,Slider,59,73,7,13,1,B,2024
SL,2024-04-15,82.4,2.08,50.2,5.78,554430,500043,,swinging_strike,1,R,R,3,1,-1.24,2.03,-0.74,2.79,-4.63,-124.48,2.88,0.01,20.0,32.16,78.2,2629,6.1,Slider,55,73,8,13,1,S,2024
FF,2024-04-15,96.0,2.11,50.27,5.7,554430,500044,,foul,11,L,R,1,2,-7.52,14.43,0.29,1.35,-7.34,-144.5,3.21,0.04,20.0,32.1,91.2,2390,6.4,4-Seam Fastball,215,74,1,13,1,S,2024
FF,2024-04-15,97.5,2.1,49.51,5.84,554430,500045,field_out,hit_into_play,5,L,R,2,0,-7.26,13.61,0.51,2.6,-0.55,-161.87,-0.3,0.03,20.0,32.11,92.6,2317,6.4,4-Seam Fastball,202,74,2,13,2,X,2024
FF,2024-04-15,96.1,2.14,50.06,6.03,554430,500046,field_out,hit_into_play,9,R,R,2,1,-6.58,15.95,0.16,2.17,6.53,-141.84,3.56,0.03,20.0,32.1,91.3,2433,6.6,4-Seam Fastball,216,75,1,13,1,X,2024
CU,2024-04-15,77.9,1.85,50.23,5.94,554430,500047,,blocked_ball,4,R,R,2,0,6.37,-10.28,0.08,2.02,-5.59,-118.52,6.86,-0.03,20.0,32.22,74.0,2815,6.2,Curveball,25,76,1,13,1,X,2024
FF,2024-04-15,96.0,2.47,50.31,6.01,554430,500048,,ball,4,L,R,2,1,-9.29,16.14,0.04,2.46,8.44,-123.66,-0.3,0.04,20.0,32.1,91.2,2361,6.2,4-Seam Fastball,215,76,2,13,0,B,2024
SL,2024-04-15,87.5,2.06,50.48,5.85,554430,500049,,foul,8,L,R,3,0,0.43,2.53,-0.42,3.18,5.02,-139.21,9.33,-0.0,20.0,32.16,83.1,2637,6.5,Slider,62,76,3,13,2,S,2024
CH,2024-04-15,87.5,2.12,50.31,5.72,554430,500050,,called_strike,14,R,R,3,0,-14.3,4.91,-0.86,1.81,-1.73,-135.57,-4.53,0.07,20.0,32.15,83.2,1663,6.2,Changeup,233,76,4,13,2,S,2024
SI,2024-04-15,97.6,2.24,49.43,5.92,554430,500051,,ball,9,R,R,2,0,-11.46,8.48,0.06,1.54,-0.1,-130.68,2.35,0.06,20.0,32.13,92.7,2201,6.3,Sinker,209,76,5,13,0,B,2024
FF,2024-04-15,99.7,2.12,49.63,5.97,554430,500052,,swinging_strike,3,L,R,0,0,-6.46,14.56,-0.72,2.91,6.86,-128.67,-6.15,0.03,20.0,32.1,94.7,2229,6.1,4-Seam Fastball,202,76,6,13,1,S,2024
CU,2024-04-15,79.3,2.2,49.97,5.81,554430,500053,,called_strike,1,L,R,0,0,4.54,-9.76,-0.2,2.62,-3.76,-116.72,4.27,-0.02,20.0,32.22,75.3,2811,6.4,Curveball,27,76,7,13,1,S,2024
FF,2024-04-15,97.4,2.01,49.87,5.88,554430,500054,,foul,13,R,R,0,1,-8.33,14.07,-1.23,1.63,-8.6,-129.91,1.15,0.04,20.0,32.11,92.5,2246,6.2,4-Seam Fastball,227,76,8,13,2,S,2024
SL,2024-04-15,83.5,2.19,49.83,5.92,554430,500055,,ball,12,L,R,2,0,4.38,1.37,0.92,3.36,-1.29,-141.45,-2.24,-0.02,20.0,32.17,79.4,2843,6.5,Slider,68,77,1,13,2,B,2024
SI,2024-04-15,94.9,2.29,49.83,5.77,554430,500056,,ball,12,R,R,1,1,-10.74,6.94,-1.36,2.09,-2.64,-130.55,-10.0,0.05,20.0,32.14,90.1,2068,6.1,Sinker,216,77,2,13,1,B,2024
CH,2024-04-15,90.8,1.74,49.92,5.92,554430,500057,,ball,12,L,R,2,0,-10.8,4.13,1.94,1.95,6.75,-129.97,-4.59,0.05,20.0,32.15,86.3,1703,6.3,Changeup,239,77,3,13,0,B,2024
SL,2024-04-15,85.2,2.23,50.5,5.7,554430,500058,,called_strike,14,L,R,3,0,0.24,3.93,0.84,2.69,-3.49,-136.4,6.16,-0.0,20.0,32.16,81.0,2854,6.1,Slider,61,77,4,13,2,S,2024
FF,2024-04-15,96.2,2.33,50.06,5.86,554430,500059,,called_strike,9,L,R,1,2,-6.28,15.07,0.56,1.66,-2.4,-121.1,-2.81,0.03,20.0,32.1,91.4,2139,6.0,4-Seam Fastball,216,77,5,13,2,S,2024
CU,2024-04-15,78.7,1.93,49.59,5.87,554430,500060,,ball,1,R,R,1,2,5.84,-5.87,0.29,3.2,0.61,-127.21,-3.5,-0.03,20.0,32.2,74.8,2419,6.0,Curveball,34,77,6,13,0,B,2024
SL,2024-04-15,84.3,1.91,49.76,5.84,554430,500061,strikeout,swinging_strike,8,R,R,0,2,2.9,3.07,-0.25,2.39,2.98,-148.32,-1.9,-0.01,20.0,32.16,80.0,2609,6.3,Slider,45,77,7,13,2,S,2024
CH,2024-04-15,89.0,2.09,49.68,5.97,554430,500062,,called_strike,14,L,R,2,2,-13.84,3.49,-1.0,2.79,-1.36,-127.73,2.34,0.07,20.0,32.16,84.5,1602,6.1,Changeup,203,78,1,13,1,S,2024
SL,2024-04-18,85.2,2.05,50.13,5.71,554430,500063,,foul,9,L,R,2,2,2.16,2.26,0.35,2.27,-1.01,-121.21,2.13,-0.01,20.0,32.16,81.0,2846,6.2,Slider,50,78,2,13,0,S,2024
CH,2024-04-18,88.7,2.43,50.26,5.99,554430,500064,,ball,6,R,R,1,1,-11.76,2.87,-0.16,2.92,-4.76,-121.57,9.41,0.06,20.0,32.16,84.3,1666,5.8,Changeup,264,78,3,13,2,B,2024
FF,2024-04-18,95.4,2.22,50.38,5.79,554430,500065,,ball,3,R,R,1,0,-5.53,14.96,0.67,3.26,-2.17,-136.16,4.92,0.03,20.0,32.1,90.6,2462,6.1,4-Seam Fastball,203,78,4,13,2,B,2024
FF,2024-04-18,97.5,2.24,50.35,6.01,554430,500066,field_out,hit_into_play,12,R,R,2,1,-9.02,15.86,1.42,1.61,-4.33,-129.64,-2.53,0.04,20.0,32.1,92.6,2449,5.9,4-Seam Fastball,195,78,5,13,2,X,2024
CU,2024-04-18,79.7,1.65,50.29,6.12,554430,500067,field_out,hit_into_play,9,L,R,1,2,4.76,-5.44,0.63,2.67,9.07,-114.75,4.59,-0.02,20.0,32.2,75.7,2942,6.0,Curveball,25,79,1,14,1,X,2024
SI,2024-04-18,95.0,2.11,50.18,5.78,554430,500068,strikeout,swinging_strike,12,L,R,3,2,-16.49,5.42,1.03,2.51,-9.32,-142.07,4.26,0.08,20.0,32.15,90.3,1786,6.3,Sinker,225,80,1,14,2,S,2024
SL,2024-04-18,83.4,2.05,49.9,5.73,554430,500069,,ball,13,R,R,2,1,1.81,0.88,0.87,2.38,7.0,-129.51,-3.61,-0.01,20.0,32.17,79.2,2982,6.0,Slider,45,81,1,14,2,B,2024
CU,2024-04-18,79.1,2.1,50.48,5.88,554430,500070,,ball,4,R,R,3,1,5.31,-8.86,0.33,2.41,-0.85,-148.58,-1.14,-0.03,20.0,32.22,75.1,2755,6.3,Curveball,62,81,2,14,2,B,2024
SL,2024-04-18,84.0,1.96,49.6,6.06,554430,500071,field_out,hit_into_play,12,R,R,2,2,2.85,5.04,-0.26,0.91,5.72,-119.59,11.79,-0.01,20.0,32.15,79.8,2802,6.2,Slider,55,81,3,14,1,X,2024
SL,2024-04-18,84.5,1.8,50.43,5.64,554430,500072,single,hit_into_play,1,L,R,0,0,-0.62,1.96,-0.7,2.56,0.86,-129.26,-4.18,0.0,20.0,32.16,80.3,2582,6.4,Slider,74,82,1,14,1,X,2024
FF,2024-04-18,97.2,2.31,49.98,5.71,554430,500073,,foul,9,L,R,1,2,-8.02,17.31,0.83,2.23,6.24,-131.99,0.5,0.04,20.0,32.09,92.3,2261,6.2,4-Seam Fastball,180,83,1,14,2,S,2024
CH,2024-04-18,88.8,2.43,49.81,5.82,554430,500074,,ball,12,L,R,2,2,-12.78,5.96,-1.71,2.18,9.39,-127.04,-4.14,0.06,20.0,32.15,84.3,1638,6.2,Changeup,239,83,2,14,1,B,2024
SL,2024-04-18,83.2,2.11,50.17,6.05,554430,500075,,ball,3,R,R,1,1,0.85,3.9,-0.23,2.94,3.08,-122.24,1.58,-0.0,20.0,32.16,79.1,2550,6.2,Slider,32,83,3,14,2,B,2024
CH,2024-04-18,86.5,2.03,49.77,5.62,554430,500076,,ball,6,L,R,2,1,-14.56,4.7,-0.3,2.53,10.17,-141.13,-3.15,0.07,20.0,32.15,82.2,1522,6.5,Changeup,220,83,4,14,0,B,2024
SL,2024-04-18,83.1,2.11,50.26,5.81,554430,500077,,swinging_strike,6,L,R,1,1,2.25,1.49,0.01,1.63,0.96,-132.42,-4.3,-0.01,20.0,32.17,79.0,2891,6.0,Slider,35,83,5,14,2,S,2024
FF,2024-04-18,95.3,2.27,49.92,6.0,554430,500078,,ball,13,R,R,0,1,-9.46,16.2,-1.16,1.66,2.28,-136.43,-6.89,0.05,20.0,32.1,90.5,2404,6.2,4-Seam Fastball,196,83,6,14,2,B,2024
