pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
FF,2024-05-21,100.6,2.22,50.15,6.09,650556,500096,,called_strike,13,R,R,1,2,-4.99,12.33,-1.33,2.27,-0.36,-139.41,4.67,0.02,20.0,32.11,95.6,2339,6.3,4-Seam Fastball,187,69,2,12,0,S,2024
FS,2024-05-21,94.9,2.17,49.69,5.82,650556,500097,,called_strike,1,R,R,0,2,-14.16,-1.7,0.37,3.49,1.57,-152.56,-1.75,0.07,20.0,32.18,90.1,1287,6.2,Splitter,219,69,3,12,0,S,2024
FS,2024-05-21,94.1,1.9,50.38,5.9,650556,500098,,ball,12,R,R,2,0,-15.73,-6.44,-0.76,1.37,6.81,-146.69,-9.2,0.08,20.0,32.2,89.4,1376,6.3,Splitter,235,69,4,12,1,B,2024
FF,2024-05-21,98.5,1.88,49.91,6.01,650556,500099,,ball,14,L,R,1,1,-9.55,11.86,-0.95,1.45,1.87,-129.31,-2.42,0.05,20.0,32.12,93.6,2223,6.4,4-Seam Fastball,199,69,5,12,2,B,2024
FF,2024-05-21,101.6,2.0,49.48,6.05,650556,500000,field_out,hit_into_play,6,L,R,2,1,-7.81,15.38,-0.67,2.24,4.59,-133.57,4.52,0.04,20.0,32.1,96.5,2219,6.1,4-Seam Fastball,179,69,6,12,1,X,2024
FS,2024-05-21,94.3,1.74,49.99,5.95,650556,500001,,foul,5,L,R,0,1,-10.78,-6.04,-0.54,2.4,-0.95,-138.52,4.61,0.05,20.0,32.2,89.6,1249,6.1,Splitter,214,70,1,12,2,S,2024
FS,2024-05-21,92.6,1.96,50.17,5.85,650556,500002,,ball,9,L,R,3,2,-10.24,-2.81,-0.73,3.28,1.99,-148.83,3.58,0.05,20.0,32.19,87.9,1305,5.8,Splitter,210,70,2,12,0,B,2024
FF,2024-05-21,101.2,2.16,50.01,6.2,650556,500003,,ball,2,L,R,3,0,-9.74,12.47,-0.24,2.92,1.74,-144.93,0.57,0.05,20.0,32.11,96.1,2147,6.2,4-Seam Fastball,182,70,3,12,2,B,2024
FF,2024-05-21,99.1,2.02,49.69,6.07,650556,500004,field_out,hit_into_play,14,R,R,0,0,-9.58,11.69,1.14,2.44,-2.34,-139.43,-2.27,0.05,20.0,32.12,94.2,2251,6.0,4-Seam Fastball,185,70,4,12,2,X,2024
FF,2024-05-21,100.0,1.96,49.97,5.97,650556,500005,,foul,5,L,R,1,0,-7.18,14.46,-0.51,2.73,-2.51,-115.86,-5.01,0.03,20.0,32.1,95.0,2348,6.2,4-Seam Fastball,204,71,1,12,2,S,2024
FF,2024-05-21,98.2,2.49,49.57,6.19,650556,500006,field_out,hit_into_play,6,R,R,0,0,-7.82,13.31,-0.55,2.33,-3.17,-150.89,-3.13,0.04,20.0,32.11,93.3,2256,6.4,4-Seam Fastball,184,71,2,12,1,X,2024
FF,2024-05-21,99.7,1.92,49.46,5.85,650556,500007,,called_strike,2,L,R,0,0,-8.53,13.21,0.39,2.29,8.12,-116.87,-4.59,0.04,20.0,32.11,94.7,2254,6.4,4-Seam Fastball,211,72,1,12,0,S,2024
FS,2024-05-21,94.8,2.12,50.04,5.87,650556,500008,,called_strike,6,R,R,2,0,-13.62,-3.35,-0.02,2.59,-7.27,-134.73,8.8,0.07,20.0,32.19,90.0,1409,6.2,Splitter,214,72,2,12,2,S,2024
FS,2024-05-21,93.4,2.07,49.95,6.04,650556,500009,,ball,6,R,R,3,1,-11.01,-5.77,-0.26,2.64,7.96,-117.39,0.86,0.05,20.0,32.2,88.7,1339,6.0,Splitter,252,72,3,12,1,B,2024
FS,2024-05-21,93.0,1.98,49.75,5.97,650556,500010,,blocked_ball,12,L,R,1,1,-11.44,-1.97,-0.19,3.65,2.93,-124.95,1.51,0.05,20.0,32.18,88.3,1250,5.7,Splitter,212,72,4,12,2,X,2024
FF,2024-05-21,100.2,1.86,50.28,5.72,650556,500011,,called_strike,12,L,R,2,0,-10.69,12.22,1.54,2.5,5.49,-121.86,3.77,0.05,20.0,32.12,95.2,2247,6.3,4-Seam Fastball,185,72,5,12,2,S,2024
FF,2024-05-21,101.3,1.94,50.16,5.9,650556,500012,,ball,14,R,R,1,0,-7.09,16.48,-0.05,1.47,7.0,-132.07,0.89,0.03,20.0,32.09,96.2,2268,6.1,4-Seam Fastball,214,72,6,12,0,B,2024
FS,2024-05-21,94.6,1.9,49.99,5.85,650556,500013,,ball,6,L,R,3,1,-11.27,-3.29,-0.31,3.15,-1.09,-134.07,-2.9,0.05,20.0,32.19,89.9,1336,6.7,Splitter,208,72,7,12,2,B,2024
FF,2024-05-25,102.8,2.01,50.25,5.92,650556,500014,,ball,2,L,R,0,2,-9.38,14.28,-0.41,2.83,-0.52,-127.98,-1.77,0.05,20.0,32.11,97.7,2265,5.9,4-Seam Fastball,213,72,8,12,1,B,2024
FF,2024-05-25,101.5,1.7,50.42,5.76,650556,500015,,ball,12,L,R,0,2,-7.12,12.93,1.43,3.2,-2.07,-134.45,-1.11,0.03,20.0,32.11,96.4,2434,6.2,4-Seam Fastball,208,73,1,13,0,B,2024
FS,2024-05-25,94.8,2.17,50.27,6.03,650556,500016,,foul,7,L,R,3,0,-10.03,-6.22,-0.81,2.33,-3.46,-134.66,-7.6,0.05,20.0,32.2,90.1,1473,6.2,Splitter,219,73,2,13,1,S,2024
FS,2024-05-25,93.0,2.13,49.69,5.92,650556,500017,field_out,hit_into_play,14,R,R,1,0,-15.25,-3.42,1.43,3.35,-0.24,-114.09,2.81,0.07,20.0,32.19,88.4,1428,6.0,Splitter,222,73,3,13,1,X,2024
FS,2024-05-25,94.4,1.9,49.84,5.91,650556,500018,,called_strike,14,R,R,2,2,-13.48,-4.27,-0.05,3.51,6.71,-129.71,1.11,0.06,20.0,32.19,89.7,1378,6.0,Splitter,237,74,1,13,2,S,2024
FF,2024-05-25,98.8,2.1,49.85,5.94,650556,500019,,ball,14,L,R,2,0,-8.07,15.46,0.87,3.27,-4.88,-132.47,-7.63,0.04,20.0,32.1,93.8,2189,6.4,4-Seam Fastball,180,74,2,13,1,B,2024
FS,2024-05-25,95.0,2.37,50.38,5.76,650556,500020,field_out,hit_into_play,4,L,R,2,2,-14.28,-3.51,0.26,2.81,-6.11,-132.24,-3.18,0.07,20.0,32.19,90.3,1482,6.1,Splitter,208,74,3,13,2,X,2024
FS,2024-05-25,93.2,1.95,50.52,5.99,650556,500021,,foul,2,R,R,0,0,-13.0,-2.19,-0.4,2.53,1.4,-142.59,3.63,0.06,20.0,32.18,88.5,1408,5.7,Splitter,208,75,1,13,2,S,2024
FS,2024-05-25,93.9,1.6,49.96,5.91,650556,500022,,swinging_strike,2,L,R,1,1,-14.4,-2.91,0.14,2.38,5.51,-129.06,3.8,0.07,20.0,32.19,89.2,1591,5.9,Splitter,236,75,2,13,0,S,2024
FS,2024-05-25,96.1,1.77,49.93,5.83,650556,500023,,ball,3,R,R,2,0,-13.81,-3.14,0.73,2.95,-4.22,-124.58,-0.69,0.07,20.0,32.19,91.3,1523,6.3,Splitter,227,75,3,13,2,B,2024
FF,2024-05-25,101.4,2.13,50.15,5.95,650556,500024,,foul,5,L,R,1,0,-7.69,11.64,0.55,3.07,6.32,-107.47,2.52,0.04,20.0,32.12,96.4,2302,6.2,4-Seam Fastball,188,75,4,13,1,S,2024
FS,2024-05-25,95.9,2.12,50.67,5.66,650556,500025,,called_strike,3,L,R,2,0,-13.06,-3.94,0.42,1.99,7.63,-154.43,13.92,0.06,20.0,32.19,91.1,1491,6.1,Splitter,207,75,5,13,1,S,2024
FS,2024-05-25,94.4,2.12,50.02,6.01,650556,500026,,ball,1,R,R,1,0,-9.34,-6.67,0.09,2.45,-1.95,-120.97,-6.19,0.04,20.0,32.21,89.7,1447,6.3,Splitter,232,75,6,13,0,B,2024
FF,2024-05-25,103.2,1.85,50.11,6.13,650556,500027,,called_strike,3,L,R,1,2,-8.5,15.23,0.22,2.93,0.73,-129.48,-6.65,0.04,20.0,32.1,98.0,2339,5.9,4-Seam Fastball,201,75,7,13,1,S,2024
FS,2024-05-25,96.6,1.93,50.15,5.85,650556,500028,,swinging_strike,11,L,R,1,1,-11.94,-4.12,-1.17,1.73,10.05,-120.57,5.14,0.06,20.0,32.19,91.7,1423,6.1,Splitter,201,75,8,13,2,S,2024
FF,2024-05-25,102.1,1.95,49.81,6.03,650556,500029,,ball,1,L,R,1,0,-4.98,13.84,0.24,2.68,-2.51,-123.7,4.32,0.02,20.0,32.11,97.0,2059,5.9,4-Seam Fastball,207,76,1,13,1,B,2024
FF,2024-05-25,100.1,1.85,50.21,5.98,650556,500030,,called_strike,5,L,R,0,2,-12.68,15.41,-0.06,3.08,-2.95,-135.38,-6.5,0.06,20.0,32.1,95.1,2511,6.1,4-Seam Fastball,189,76,2,13,1,S,2024
FS,2024-05-25,94.8,2.15,50.37,5.87,650556,500031,,called_strike,7,R,R,1,1,-12.19,-5.04,-0.26,2.26,0.22,-118.02,-2.37,0.06,20.0,32.2,90.1,1360,6.0,Splitter,227,76,3,13,2,S,2024
FS,2024-05-25,92.6,2.3,49.98,5.95,650556,500032,,swinging_strike,1,L,R,0,1,-12.16,-3.1,0.44,1.76,0.01,-134.16,6.06,0.06,20.0,32.19,88.0,1498,6.4,Splitter,212,76,4,13,2,S,2024
FS,2024-05-25,95.4,2.16,50.46,5.89,650556,500033,,called_strike,6,L,R,1,0,-12.14,-4.15,-0.5,1.81,-1.49,-133.88,-5.2,0.06,20.0,32.19,90.7,1380,6.6,Splitter,218,76,5,13,2,S,2024
FF,2024-05-25,103.3,2.22,50.07,5.98,650556,500034,,ball,7,R,R,3,2,-7.78,10.57,-0.82,2.9,5.59,-118.97,4.68,0.04,20.0,32.12,98.1,2317,6.0,4-Seam Fastball,218,76,6,13,0,B,2024
FS,2024-05-30,94.5,1.88,49.98,6.09,650556,500035,strikeout,swinging_strike,5,R,R,0,2,-13.67,-3.34,-0.22,2.92,12.91,-141.54,1.16,0.07,20.0,32.19,89.7,1277,6.3,Splitter,216,76,7,13,0,S,2024
FF,2024-05-30,100.0,2.07,49.98,6.02,650556,500036,,ball,14,L,R,1,2,-5.69,16.59,-1.99,2.52,2.68,-137.57,5.74,0.03,20.0,32.09,95.0,2285,6.1,4-Seam Fastball,219,77,1,13,2,B,2024
FF,2024-05-30,104.1,2.06,50.19,5.8,650556,500037,,ball,11,R,R,0,0,-8.17,13.13,-0.9,2.2,1.74,-139.74,2.94,0.04,20.0,32.11,98.9,2448,6.4,4-Seam Fastball,199,77,2,13,1,B,2024
FF,2024-05-30,102.1,1.83,49.54,6.17,650556,500038,,ball,13,L,R,0,1,-6.7,13.61,-1.11,2.72,1.32,-123.15,1.42,0.03,20.0,32.11,97.0,2376,6.1,4-Seam Fastball,203,77,3,13,2,B,2024
FS,2024-05-30,93.7,1.88,50.43,5.92,650556,500039,,foul,11,L,R,0,2,-13.2,-3.18,0.85,1.74,-6.32,-130.57,3.04,0.06,20.0,32.19,89.0,1305,6.3,Splitter,218,77,4,13,1,S,2024
FF,2024-05-30,98.7,1.84,49.99,5.87,650556,500040,,ball,8,L,R,0,0,-8.68,13.78,-0.67,1.87,-3.28,-119.84,0.24,0.04,20.0,32.11,93.8,2079,6.2,4-Seam Fastball,186,77,5,13,2,B,2024
FS,2024-05-30,96.6,2.05,49.55,5.94,650556,500041,,ball,11,L,R,2,0,-15.98,-0.48,-1.21,2.84,-3.25,-129.82,1.56,0.08,20.0,32.18,91.8,1441,6.6,Splitter,221,77,6,13,0,B,2024
FF,2024-05-30,104.2,2.05,49.91,6.04,650556,500042,,swinging_strike,14,L,R,0,1,-8.58,14.8,-0.95,2.61,-2.27,-139.83,-0.08,0.04,20.0,32.1,99.0,2163,6.2,4-Seam Fastball,180,77,7,13,1,S,2024
FF,2024-05-30,101.9,2.08,50.21,5.91,650556,500043,,called_strike,7,R,R,1,2,-6.19,14.75,0.04,2.69,-5.39,-132.54,-2.69,0.03,20.0,32.1,96.8,2506,5.9,4-Seam Fastball,177,77,8,13,1,S,2024
FF,2024-05-30,99.6,1.88,50.01,6.11,650556,500044,,ball,1,R,R,1,1,-7.39,14.32,0.21,3.0,0.6,-119.12,-7.03,0.04,20.0,32.11,94.6,2192,6.2,4-Seam Fastball,194,78,1,13,1,B,2024
FF,2024-05-30,97.6,1.97,50.28,5.87,650556,500045,,foul,7,R,R,2,0,-8.82,16.24,0.03,1.92,-0.52,-131.92,1.71,0.04,20.0,32.1,92.8,2393,6.1,4-Seam Fastball,218,78,2,13,2,S,2024
FF,2024-05-30,101.5,2.12,49.92,6.02,650556,500046,,ball,5,R,R,1,1,-9.32,12.72,0.15,3.07,-1.49,-134.89,-10.59,0.04,20.0,32.11,96.4,2428,6.2,4-Seam Fastball,227,78,3,13,2,B,2024
FS,2024-05-30,94.9,2.03,49.59,5.86,650556,500047,,ball,11,L,R,2,0,-14.84,-5.44,0.91,3.09,-7.84,-134.55,2.27,0.07,20.0,32.2,90.2,1499,6.0,Splitter,225,78,4,13,0,B,2024
FS,2024-05-30,93.9,1.98,49.97,6.08,650556,500048,,ball,11,R,R,0,2,-15.19,-5.49,-0.84,1.66,3.17,-129.0,-0.74,0.07,20.0,32.2,89.2,1364,6.4,Splitter,205,78,5,13,1,B,2024
FF,2024-05-30,99.3,1.75,50.62,5.9,650556,500049,,called_strike,9,R,R,3,0,-9.87,15.61,0.04,3.42,-0.68,-122.79,-9.01,0.05,20.0,32.1,94.4,2351,6.1,4-Seam Fastball,205,78,6,13,2,S,2024
FF,2024-05-30,100.5,2.06,50.21,6.2,650556,500050,,ball,6,L,R,0,2,-6.46,13.65,-0.37,3.35,-5.45,-124.71,0.0,0.03,20.0,32.11,95.5,2238,6.1,4-Seam Fastball,187,78,7,13,2,B,2024
FS,2024-05-30,95.1,2.02,50.33,5.98,650556,500051,,ball,5,R,R,2,2,-15.09,-3.22,-0.35,1.95,3.62,-136.92,6.86,0.07,20.0,32.19,90.4,1358,6.2,Splitter,220,78,8,13,2,B,2024
FF,2024-05-30,99.1,2.24,50.04,5.86,650556,500052,,ball,9,L,R,0,2,-9.28,13.07,0.14,3.36,-1.37,-135.37,4.45,0.04,20.0,32.11,94.2,2209,5.9,4-Seam Fastball,236,79,1,14,0,B,2024
FS,2024-05-30,93.1,1.73,49.85,5.97,650556,500053,,ball,8,R,R,0,0,-15.24,-3.64,-0.76,2.65,-8.12,-137.18,-0.43,0.07,20.0,32.19,88.5,1463,5.9,Splitter,241,79,2,14,0,B,2024
FS,2024-05-30,95.5,1.92,50.3,5.86,650556,500054,strikeout,swinging_strike,1,L,R,0,2,-13.47,-6.72,-0.34,2.56,4.34,-116.95,5.01,0.06,20.0,32.21,90.7,1379,6.0,Splitter,223,79,3,14,2,S,2024
FS,2024-05-30,95.2,2.0,50.38,5.78,650556,500055,,foul,7,L,R,1,2,-14.04,-3.32,-0.12,2.51,-3.22,-134.94,1.28,0.07,20.0,32.19,90.5,1444,6.4,Splitter,203,80,1,14,1,S,2024
FS,2024-06-04,93.9,1.93,49.39,5.97,650556,500056,,ball,12,R,R,0,0,-13.84,-5.83,-1.05,1.84,3.76,-137.26,-6.55,0.07,20.0,32.2,89.2,1457,6.3,Splitter,238,80,2,14,1,B,2024
FS,2024-06-04,93.6,1.87,50.1,5.84,650556,500057,,blocked_ball,13,L,R,1,1,-11.48,-5.67,-1.55,2.75,-4.37,-136.58,1.76,0.06,20.0,32.2,88.9,1473,6.1,Splitter,219,80,3,14,0,X,2024
FS,2024-06-04,94.5,1.82,49.86,5.92,650556,500058,,blocked_ball,7,L,R,1,0,-11.43,-4.66,0.17,3.24,-1.46,-128.43,1.09,0.05,20.0,32.2,89.8,1385,6.3,Splitter,235,80,4,14,2,X,2024
FF,2024-06-04,99.7,2.09,49.66,6.13,650556,500059,,foul,4,R,R,2,2,-10.21,13.94,0.83,2.59,-7.03,-136.34,-3.49,0.05,20.0,32.11,94.7,2256,6.2,4-Seam Fastball,175,80,5,14,1,S,2024
FS,2024-06-04,92.8,1.83,49.51,5.95,650556,500060,,swinging_strike,9,R,R,2,0,-13.19,-4.84,-0.01,2.67,-3.94,-116.65,6.39,0.06,20.0,32.2,88.2,1464,6.0,Splitter,214,80,6,14,1,S,2024
FS,2024-06-04,94.0,2.05,49.23,5.86,650556,500061,field_out,hit_into_play,6,L,R,0,1,-14.11,-4.33,-0.08,2.18,8.27,-134.11,0.43,0.07,20.0,32.19,89.3,1404,6.6,Splitter,214,80,7,14,0,X,2024
FF,2024-06-04,100.9,1.74,49.71,6.0,650556,500062,,ball,14,R,R,0,1,-8.75,16.46,-0.95,3.02,3.23,-128.07,-5.5,0.04,20.0,32.1,95.9,2376,6.2,4-Seam Fastball,208,81,1,14,0,B,2024
FS,2024-06-04,94.1,1.87,49.62,5.87,650556,500063,,foul,4,L,R,2,1,-12.03,-4.97,-0.63,2.13,-1.38,-118.65,2.69,0.06,20.0,32.2,89.4,1395,5.9,Splitter,214,81,2,14,1,S,2024
FF,2024-06-04,100.2,1.88,49.18,6.03,650556,500064,field_out,hit_into_play,12,R,R,2,1,-9.35,13.41,0.88,2.07,9.96,-133.62,4.48,0.04,20.0,32.11,95.2,2194,5.7,4-Seam Fastball,208,81,3,14,1,X,2024
FS,2024-06-04,94.9,1.94,49.47,5.92,650556,500065,,ball,9,L,R,0,2,-13.89,-4.54,-0.43,2.16,-0.26,-118.43,3.94,0.07,20.0,32.2,90.1,1428,6.2,Splitter,210,82,1,14,0,B,2024
FF,2024-06-04,102.0,1.82,50.29,5.77,650556,500066,field_out,hit_into_play,8,L,R,1,2,-6.9,15.44,-0.39,2.0,-1.74,-130.52,2.59,0.03,20.0,32.1,96.9,2258,6.5,4-Seam Fastball,189,82,2,14,2,X,2024
SL,2024-06-04,88.6,2.06,49.96,5.7,650556,500067,,ball,4,R,R,1,2,-0.43,1.12,-0.48,2.41,-6.47,-114.75,-0.35,0.0,20.0,32.17,84.2,2570,6.2,Slider,115,83,1,14,2,B,2024
FF,2024-06-04,100.7,1.6,49.72,6.1,650556,500068,,ball,12,R,R,0,1,-9.5,15.57,1.19,3.17,2.43,-130.87,4.88,0.05,20.0,32.1,95.7,2228,6.3,4-Seam Fastball,204,83,2,14,1,B,2024
FS,2024-06-04,93.0,2.09,49.9,6.03,650556,500069,field_out,hit_into_play,5,R,R,1,0,-12.18,-4.21,-0.12,2.3,-4.65,-148.88,0.07,0.06,20.0,32.19,88.3,1287,6.3,Splitter,231,83,3,14,0,X,2024
FS,2024-06-04,96.1,1.77,50.0,6.05,650556,500070,,called_strike,8,L,R,3,2,-13.39,-4.27,-0.49,2.36,4.78,-117.94,1.61,0.06,20.0,32.19,91.3,1331,6.5,Splitter,202,84,1,14,1,S,2024
FS,2024-06-04,94.0,1.93,50.25,5.79,650556,500071,,foul_tip,7,R,R,2,2,-11.42,-3.61,-0.17,1.89,-6.64,-126.74,1.67,0.05,20.0,32.19,89.3,1265,6.4,Splitter,207,84,2,14,2,S,2024
FF,2024-06-04,100.5,1.85,50.33,6.02,650556,500072,,foul,8,R,R,2,0,-7.86,16.95,-0.13,3.09,-2.43,-154.27,-5.79,0.04,20.0,32.09,95.5,2226,6.5,4-Seam Fastball,227,84,3,14,2,S,2024
FF,2024-06-04,100.6,1.81,50.31,5.99,650556,500073,,swinging_strike,4,R,R,0,1,-5.93,10.41,0.26,2.82,-6.77,-114.3,-3.38,0.03,20.0,32.12,95.5,2280,6.2,4-Seam Fastball,202,84,4,14,0,S,2024
FF,2024-06-04,99.8,1.97,50.56,5.98,650556,500074,,ball,1,R,R,1,1,-8.46,16.3,-0.42,1.64,-0.52,-126.36,-7.58,0.04,20.0,32.1,94.9,2455,6.3,4-Seam Fastball,196,84,5,14,1,B,2024
FF,2024-06-04,100.2,1.8,49.99,5.95,650556,500075,single,hit_into_play,4,R,R,2,2,-8.09,13.03,0.14,2.43,2.59,-133.17,5.49,0.04,20.0,32.11,95.2,2261,6.2,4-Seam Fastball,216,84,6,14,0,X,2024
SL,2024-06-04,88.7,1.64,49.7,6.0,650556,500076,,ball,14,R,R,3,1,-0.4,1.39,1.07,2.15,7.51,-119.61,-2.49,0.0,20.0,32.17,84.3,2328,6.5,Slider,59,85,1,15,0,B,2024
FF,2024-06-09,99.3,1.77,50.42,5.93,650556,500077,,called_strike,2,L,R,1,1,-9.27,15.47,-0.55,2.85,1.5,-114.38,-1.01,0.04,20.0,32.1,94.3,2382,6.1,4-Seam Fastball,219,85,2,15,2,S,2024
FS,2024-06-09,95.8,1.69,50.03,5.84,650556,500078,,foul,7,R,R,2,2,-12.01,-3.03,-0.11,2.89,4.47,-130.77,-0.61,0.06,20.0,32.19,91.0,1421,6.3,Splitter,226,85,3,15,2,S,2024
FF,2024-06-09,101.3,1.86,50.05,6.02,650556,500079,,blocked_ball,12,R,R,1,2,-5.99,13.39,-0.5,3.85,-2.96,-153.86,-2.66,0.03,20.0,32.11,96.2,2199,6.3,4-Seam Fastball,213,85,4,15,0,X,2024
FF,2024-06-09,102.3,2.0,50.32,6.2,650556,500080,,ball,11,L,R,1,1,-5.91,12.6,1.44,2.62,1.42,-134.65,2.53,0.03,20.0,32.11,97.2,2398,6.1,4-Seam Fastball,195,85,5,15,0,B,2024
FF,2024-06-09,102.2,2.01,49.69,5.93,650556,500081,,ball,11,L,R,3,2,-6.97,13.99,-1.83,2.98,2.52,-115.14,-1.85,0.03,20.0,32.11,97.1,2349,6.0,4-Seam Fastball,179,85,6,15,0,B,2024
FF,2024-06-09,100.5,1.81,49.7,6.12,650556,500082,,called_strike,9,L,R,3,1,-8.81,14.69,-0.47,2.98,0.1,-133.31,2.62,0.04,20.0,32.1,95.5,2383,6.1,4-Seam Fastball,204,85,7,15,1,S,2024
FS,2024-06-09,95.7,1.92,50.23,6.12,650556,500083,,ball,14,R,R,0,0,-13.39,-7.52,1.04,3.0,-9.88,-129.9,-3.9,0.06,20.0,32.21,90.9,1374,6.1,Splitter,220,85,8,15,0,B,2024
FF,2024-06-09,101.8,2.0,49.7,5.93,650556,500084,,ball,4,L,R,0,0,-6.12,13.62,-0.22,2.29,-3.4,-135.85,-8.16,0.03,20.0,32.11,96.7,2232,6.4,4-Seam Fastball,188,86,1,15,1,B,2024
FF,2024-06-09,102.4,2.11,50.22,5.98,650556,500085,,ball,3,R,R,1,1,-7.08,15.09,0.26,2.7,0.77,-143.83,2.48,0.03,20.0,32.1,97.3,2290,6.1,4-Seam Fastball,201,86,2,15,1,B,2024
FF,2024-06-09,98.4,2.23,49.85,5.91,650556,500086,,ball,3,R,R,0,0,-7.65,15.65,-0.59,2.88,-0.89,-128.28,0.44,0.04,20.0,32.1,93.5,2407,6.4,4-Seam Fastball,186,86,3,15,2,B,2024
FS,2024-06-09,93.8,2.01,50.37,5.89,650556,500087,,blocked_ball,11,R,R,2,2,-13.83,-0.8,1.36,1.97,-5.09,-125.65,1.28,0.07,20.0,32.18,89.1,1447,6.1,Splitter,204,86,4,15,0,X,2024
FF,2024-06-09,99.1,2.13,50.19,5.89,650556,500088,,foul,5,R,R,0,2,-7.5,14.8,0.15,2.68,2.63,-136.08,-2.6,0.04,20.0,32.1,94.2,2287,6.2,4-Seam Fastball,185,86,5,15,2,S,2024
FF,2024-06-09,99.6,1.95,49.62,6.05,650556,500089,,ball,2,L,R,2,1,-8.45,12.08,0.5,1.84,-4.75,-139.81,-2.8,0.04,20.0,32.12,94.6,2359,6.2,4-Seam Fastball,214,86,6,15,1,B,2024
FF,2024-06-09,99.4,2.04,49.68,6.0,650556,500090,,foul,4,R,R,1,1,-9.71,15.44,-0.35,1.57,3.41,-140.87,-4.06,0.05,20.0,32.1,94.5,2367,6.3,4-Seam Fastball,188,86,7,15,2,S,2024
FF,2024-06-09,101.3,2.03,50.47,5.85,650556,500091,strikeout,swinging_strike,11,R,R,3,2,-9.78,14.86,-1.4,2.62,4.36,-128.84,-3.18,0.05,20.0,32.1,96.2,2278,6.3,4-Seam Fastball,180,86,8,15,0,S,2024
SL,2024-06-09,88.0,1.97,50.55,5.65,650556,500092,,called_strike,8,L,R,3,1,-2.26,2.56,-0.75,2.79,-0.41,-130.78,6.77,0.01,20.0,32.16,83.6,2518,6.0,Slider,79,87,1,15,0,S,2024
FS,2024-06-09,92.6,2.16,50.31,6.04,650556,500093,,ball,13,L,R,1,0,-10.57,-2.91,-1.09,2.9,1.8,-125.4,-4.87,0.05,20.0,32.19,88.0,1465,6.2,Splitter,229,87,2,15,0,B,2024
FF,2024-06-09,98.9,1.9,50.07,6.22,650556,500094,,swinging_strike,9,L,R,1,0,-8.64,13.56,-0.07,2.53,-3.88,-129.52,-2.68,0.04,20.0,32.11,94.0,2371,6.5,4-Seam Fastball,188,87,3,15,1,S,2024
FF,2024-06-09,103.5,1.89,50.1,5.96,650556,500095,field_out,hit_into_play,6,R,R,2,1,-8.68,13.84,0.02,1.8,1.15,-117.44,-4.2,0.04,20.0,32.11,98.3,2291,6.0,4-Seam Fastball,206,87,4,15,2,X,2024
FS,2024-06-09,95.2,2.2,50.44,5.95,650556,500096,,called_strike,13,R,R,1,2,-10.08,-4.1,0.84,3.8,5.95,-122.49,-7.26,0.05,20.0,32.19,90.4,1566,6.2,Splitter,231,88,1,15,0,S,2024
FF,2024-06-09,100.6,1.99,50.59,6.01,650556,500097,single,hit_into_play,13,R,R,0,0,-8.58,11.77,-1.79,2.85,1.83,-134.03,-3.44,0.04,20.0,32.12,95.6,2379,6.0,4-Seam Fastball,188,88,2,15,0,X,2024
FF,2024-06-13,100.2,2.0,50.31,5.95,650556,500098,,ball,1,R,R,1,0,-7.74,14.38,0.4,2.45,-4.88,-127.94,1.11,0.04,20.0,32.1,95.2,2376,6.2,4-Seam Fastball,197,89,1,15,2,B,2024
FF,2024-06-13,100.3,2.33,50.03,6.03,650556,500099,,called_strike,8,L,R,2,1,-6.67,15.25,-0.41,2.86,-3.14,-116.97,7.18,0.03,20.0,32.1,95.2,2279,6.2,4-Seam Fastball,214,89,2,15,1,S,2024
FF,2024-06-13,101.2,1.9,50.04,5.96,650556,500000,field_out,hit_into_play,14,L,R,0,0,-7.49,15.54,1.06,2.23,-7.42,-130.16,-6.19,0.04,20.0,32.1,96.1,2291,6.4,4-Seam Fastball,196,89,3,15,2,X,2024
FF,2024-06-13,102.3,2.01,49.65,6.02,650556,500001,,foul,2,L,R,0,1,-8.04,16.77,0.78,3.15,6.83,-118.84,3.01,0.04,20.0,32.09,97.1,2212,6.1,4-Seam Fastball,227,90,1,15,0,S,2024
FF,2024-06-13,100.2,2.24,50.09,6.06,650556,500002,single,hit_into_play,7,L,R,2,0,-7.84,15.31,-0.54,2.98,-0.31,-119.87,-9.49,0.04,20.0,32.1,95.2,2383,6.1,4-Seam Fastball,233,90,2,15,2,X,2024
FS,2024-06-13,94.7,1.62,49.33,5.8,650556,500003,grounded_into_double_play,hit_into_play,4,R,R,1,1,-11.05,-1.7,0.4,2.13,-3.61,-133.72,5.82,0.05,20.0,32.18,89.9,1533,6.2,Splitter,231,91,1,16,1,X,2024
FF,2024-06-13,101.7,1.78,50.14,6.07,650556,500004,,ball,7,R,R,1,1,-7.85,14.52,0.68,3.44,1.46,-115.79,-1.24,0.04,20.0,32.1,96.6,2215,6.5,4-Seam Fastball,180,92,1,16,0,B,2024
FF,2024-06-13,101.9,2.08,50.02,6.01,650556,500005,,foul,14,R,R,3,0,-9.41,14.31,-1.33,2.27,6.72,-129.54,1.1,0.05,20.0,32.11,96.8,2130,6.0,4-Seam Fastball,187,92,2,16,0,S,2024
