pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
SI,2024-04-13,92.9,-2.31,49.77,5.44,650911,500024,force_out,hit_into_play,14,R,L,1,0,15.21,9.6,-0.71,4.16,7.77,-131.24,-0.34,-0.07,20.0,32.13,88.3,1990,6.4,Sinker,217,71,1,12,0,X,2024
SW,2024-04-13,78.4,-2.12,50.06,5.5,650911,500025,,foul,12,R,L,2,1,-3.84,0.13,-0.94,2.29,-3.51,-114.12,-7.3,0.02,20.0,32.17,74.5,2633,6.4,Sweeper,97,72,1,12,1,S,2024
CH,2024-04-13,86.5,-1.89,49.98,5.5,650911,500026,,ball,9,R,L,1,2,15.57,0.86,0.82,2.6,2.9,-115.06,-2.41,-0.07,20.0,32.17,82.1,1434,6.3,Changeup,220,72,2,12,0,B,2024
FF,2024-04-13,95.2,-2.33,50.41,5.63,650911,500027,,foul,12,L,L,0,1,9.17,15.97,-1.04,3.08,-0.68,-144.84,-19.86,-0.04,20.0,32.1,90.5,2145,6.0,4-Seam Fastball,209,72,3,12,0,S,2024
CH,2024-04-13,85.6,-2.3,49.96,5.45,650911,500028,,foul,14,R,L,3,0,16.34,2.25,-1.14,1.53,0.62,-132.22,-0.06,-0.08,20.0,32.16,81.3,1575,6.0,Changeup,225,72,4,12,2,S,2024
CH,2024-04-13,82.7,-2.11,49.66,5.66,650911,500029,grounded_into_double_play,hit_into_play,13,R,L,1,1,16.92,1.55,-0.02,3.59,-8.27,-145.25,2.43,-0.08,20.0,32.17,78.5,1475,6.1,Changeup,247,72,5,12,1,X,2024
SW,2024-04-13,80.4,-2.33,50.44,5.68,650911,500030,,ball,14,L,L,2,0,-7.44,-1.31,-0.7,3.57,8.06,-131.25,-3.91,0.04,20.0,32.18,76.4,2552,6.1,Sweeper,131,73,1,13,2,B,2024
FF,2024-04-13,96.0,-2.38,50.29,5.56,650911,500031,,called_strike,13,R,L,0,1,6.31,13.05,0.98,2.96,-1.85,-141.14,-5.91,-0.03,20.0,32.11,91.2,2227,6.2,4-Seam Fastball,225,73,2,13,1,S,2024
CH,2024-04-13,83.2,-2.19,49.67,5.43,650911,500032,,called_strike,7,R,L,3,2,14.1,0.64,-0.22,3.04,6.49,-149.12,-0.87,-0.07,20.0,32.17,79.1,1570,6.3,Changeup,246,73,3,13,1,S,2024
CH,2024-04-13,83.7,-2.29,50.13,5.57,650911,500033,,ball,12,R,L,2,2,14.99,-0.18,-0.98,2.43,-1.2,-130.68,1.66,-0.07,20.0,32.17,79.5,1550,6.4,Changeup,257,73,4,13,1,B,2024
SI,2024-04-13,94.4,-2.06,50.09,5.44,650911,500034,,ball,4,R,L,2,1,15.68,8.13,-0.33,1.65,-0.45,-135.31,4.26,-0.08,20.0,32.13,89.7,2080,6.3,Sinker,208,73,5,13,0,B,2024
SI,2024-04-13,93.9,-2.47,49.84,5.51,650911,500035,,ball,3,L,L,2,0,13.35,5.98,-0.15,1.97,-2.9,-136.84,4.05,-0.06,20.0,32.15,89.2,2020,6.4,Sinker,206,73,6,13,0,B,2024
FF,2024-04-13,92.4,-2.08,50.08,5.83,650911,500036,field_out,hit_into_play,12,L,L,1,1,9.11,16.1,1.06,2.97,-7.56,-119.92,2.05,-0.04,20.0,32.1,87.8,2344,6.4,4-Seam Fastball,189,73,7,13,0,X,2024
SI,2024-04-13,91.9,-2.42,49.56,5.5,650911,500037,,ball,6,L,L,2,0,18.2,8.46,-0.19,2.58,0.13,-114.46,0.03,-0.09,20.0,32.13,87.3,1948,6.2,Sinker,234,74,1,13,1,B,2024
CH,2024-04-13,84.0,-2.36,49.52,5.45,650911,500038,strikeout,swinging_strike,5,L,L,1,2,13.97,2.6,-0.56,1.6,-2.59,-116.24,3.87,-0.07,20.0,32.16,79.8,1473,6.3,Changeup,229,74,2,13,2,S,2024
SI,2024-04-13,95.1,-2.42,49.77,5.5,650911,500039,strikeout,swinging_strike,12,R,L,1,2,14.54,6.77,-1.28,2.31,-0.63,-139.61,-6.5,-0.07,20.0,32.14,90.3,2020,6.6,Sinker,216,75,1,13,1,S,2024
SI,2024-04-13,92.2,-2.36,49.77,5.54,650911,500040,,ball,13,R,L,1,1,14.7,5.08,0.45,1.48,-1.32,-125.39,2.15,-0.07,20.0,32.15,87.6,1933,6.3,Sinker,219,76,1,13,2,B,2024
SI,2024-04-13,92.8,-2.45,50.21,5.45,650911,500041,,called_strike,8,L,L,2,1,13.61,7.79,0.03,3.24,3.68,-138.83,-5.31,-0.07,20.0,32.14,88.1,1871,5.7,Sinker,194,76,2,13,2,S,2024
CH,2024-04-13,84.0,-2.21,49.98,5.52,650911,500042,,swinging_strike,5,R,L,1,1,15.74,4.04,-0.43,2.12,3.93,-143.36,5.8,-0.08,20.0,32.15,79.8,1614,6.2,Changeup,247,76,3,13,1,S,2024
SI,2024-04-13,94.4,-2.24,50.14,5.45,650911,500043,,swinging_strike,14,R,L,0,1,13.33,7.06,1.36,2.98,-4.76,-137.63,-4.82,-0.06,20.0,32.14,89.7,1875,6.3,Sinker,211,76,4,13,1,S,2024
SI,2024-04-13,92.7,-2.07,49.99,5.59,650911,500044,,ball,6,L,L,1,0,17.0,7.43,0.63,3.06,1.41,-142.3,3.46,-0.08,20.0,32.14,88.0,1976,5.7,Sinker,203,76,5,13,1,B,2024
SW,2024-04-13,82.0,-2.35,50.04,5.46,650911,500045,,ball,1,R,L,1,0,-4.16,2.95,-0.0,2.82,-3.29,-119.45,-4.87,0.02,20.0,32.16,77.9,2552,6.1,Sweeper,106,76,6,13,0,B,2024
SW,2024-04-13,79.0,-2.06,49.77,5.33,650911,500046,,ball,3,R,L,1,0,-5.72,-0.54,-0.65,2.2,0.31,-100.86,8.93,0.03,20.0,32.18,75.1,2498,6.2,Sweeper,75,76,7,13,2,B,2024
SI,2024-04-13,91.9,-2.35,50.11,5.49,650911,500047,,foul,1,R,L,0,1,14.93,6.01,0.67,2.39,6.8,-126.07,1.96,-0.07,20.0,32.15,87.3,1944,6.4,Sinker,208,76,8,13,1,S,2024
SI,2024-04-13,92.9,-2.27,50.01,5.42,650911,500048,,foul,6,L,L,2,1,14.47,5.36,-0.02,2.21,-5.88,-137.57,-5.84,-0.07,20.0,32.15,88.3,2095,6.1,Sinker,211,77,1,13,2,S,2024
CH,2024-04-13,85.7,-2.37,50.19,5.59,650911,500049,,ball,1,L,L,0,1,12.75,2.17,0.25,3.34,-5.23,-137.01,4.95,-0.06,20.0,32.16,81.4,1632,6.1,Changeup,257,77,2,13,1,B,2024
CH,2024-04-13,84.5,-2.2,49.91,5.43,650911,500050,grounded_into_double_play,hit_into_play,5,L,L,1,0,15.43,3.24,0.35,2.37,8.05,-131.0,4.23,-0.07,20.0,32.16,80.3,1587,6.5,Changeup,246,77,3,13,1,X,2024
SI,2024-04-13,92.3,-2.25,49.97,5.41,650911,500051,,foul,5,R,L,0,1,14.7,7.38,-0.15,2.98,0.52,-135.52,7.16,-0.07,20.0,32.14,87.7,1975,6.4,Sinker,243,78,1,13,2,S,2024
SI,2024-04-13,93.5,-2.25,50.09,5.61,650911,500052,,ball,2,L,L,0,2,13.82,8.49,-0.56,3.23,2.28,-117.06,2.23,-0.07,20.0,32.13,88.9,1940,6.0,Sinker,211,78,2,13,0,B,2024
CH,2024-04-13,85.5,-2.62,50.12,5.51,650911,500053,field_out,hit_into_play,11,R,L,0,1,15.03,2.05,1.04,2.31,1.58,-141.09,-3.47,-0.07,20.0,32.16,81.2,1551,6.5,Changeup,238,78,3,13,0,X,2024
SW,2024-04-13,75.5,-2.09,49.39,5.73,650911,500054,,ball,5,L,L,2,1,-3.74,0.8,0.04,2.09,2.74,-112.81,3.63,0.02,20.0,32.17,71.7,2782,6.1,Sweeper,98,79,1,14,2,B,2024
SI,2024-04-13,93.7,-2.23,49.29,5.43,650911,500055,,ball,13,R,L,2,1,11.77,7.45,-1.04,1.92,2.53,-150.46,10.53,-0.06,20.0,32.14,89.0,1955,6.5,Sinker,218,79,2,14,1,B,2024
SW,2024-04-13,78.7,-2.32,50.37,5.65,650911,500056,,foul,3,R,L,2,1,-7.07,-0.54,-0.69,3.08,-1.86,-124.5,-8.38,0.03,20.0,32.18,74.8,2692,5.9,Sweeper,99,79,3,14,2,S,2024
CH,2024-04-13,86.5,-2.33,50.26,5.52,650911,500057,strikeout,swinging_strike,1,L,L,2,2,11.36,5.34,-0.43,2.57,-1.37,-124.11,5.16,-0.05,20.0,32.15,82.2,1487,6.3,Changeup,250,79,4,14,0,S,2024
SI,2024-04-13,95.7,-2.32,49.75,5.46,650911,500058,,ball,3,R,L,1,0,14.22,7.72,0.39,2.18,-5.45,-119.97,2.89,-0.07,20.0,32.14,90.9,2102,6.1,Sinker,227,80,1,14,2,B,2024
SI,2024-04-13,93.3,-2.14,50.28,5.43,650911,500059,grounded_into_double_play,hit_into_play,9,R,L,0,0,15.83,7.02,0.32,2.44,-2.45,-142.69,4.15,-0.08,20.0,32.14,88.6,2047,6.3,Sinker,221,80,2,14,1,X,2024
CH,2024-04-13,84.9,-2.41,49.96,5.52,650911,500060,,called_strike,8,R,L,2,0,14.28,1.79,0.49,2.01,-2.99,-116.97,4.78,-0.07,20.0,32.17,80.7,1611,6.5,Changeup,245,81,1,14,2,S,2024
CH,2024-04-13,83.8,-2.37,50.03,5.77,650911,500061,,called_strike,14,R,L,1,1,13.66,3.0,-0.86,1.98,-1.39,-116.27,-1.42,-0.07,20.0,32.16,79.6,1478,6.3,Changeup,239,81,2,14,2,S,2024
CH,2024-04-13,85.1,-2.17,50.17,5.5,650911,500062,double,hit_into_play,4,R,L,2,0,14.68,0.57,-0.19,2.28,11.68,-125.54,11.65,-0.07,20.0,32.17,80.9,1532,6.2,Changeup,265,81,3,14,1,X,2024
SI,2024-04-16,93.9,-2.4,49.82,5.64,650911,500063,,ball,6,R,L,2,1,14.1,8.36,0.19,3.16,-2.78,-126.03,10.32,-0.07,20.0,32.13,89.2,1992,6.0,Sinker,195,82,1,14,2,B,2024
SI,2024-04-16,93.5,-1.97,49.85,5.62,650911,500064,,swinging_strike,12,L,L,1,0,14.57,6.22,-1.46,2.8,2.13,-131.54,-2.29,-0.07,20.0,32.14,88.8,1959,6.3,Sinker,227,82,2,14,2,S,2024
SI,2024-04-16,93.3,-2.44,49.69,5.32,650911,500065,,ball,14,R,L,1,1,14.74,8.37,0.96,1.62,-1.06,-108.66,1.48,-0.07,20.0,32.13,88.6,2023,6.4,Sinker,189,82,3,14,2,B,2024
CH,2024-04-16,85.8,-2.2,49.66,5.49,650911,500066,,swinging_strike,11,L,L,3,1,15.36,1.42,-1.56,2.97,0.6,-141.05,-1.59,-0.07,20.0,32.17,81.5,1595,6.0,Changeup,238,82,4,14,1,S,2024
SI,2024-04-16,92.2,-2.19,50.05,5.5,650911,500067,,called_strike,12,R,L,0,1,14.37,7.43,-0.99,2.42,2.84,-127.59,-0.38,-0.07,20.0,32.14,87.6,2123,6.7,Sinker,208,82,5,14,2,S,2024
CH,2024-04-16,81.6,-2.22,49.93,5.45,650911,500068,,ball,11,L,L,3,0,11.59,0.44,-0.8,1.18,-0.98,-118.55,-1.74,-0.06,20.0,32.17,77.5,1511,6.3,Changeup,227,82,6,14,2,B,2024
FF,2024-04-16,97.1,-2.29,49.9,5.42,650911,500069,,ball,14,L,L,3,0,4.99,15.72,-0.95,2.93,-5.17,-128.8,6.08,-0.02,20.0,32.1,92.3,2153,6.6,4-Seam Fastball,188,82,7,14,2,B,2024
SI,2024-04-16,93.4,-2.03,49.97,5.49,650911,500070,,ball,1,R,L,3,1,15.73,6.74,-0.67,2.74,-0.36,-132.21,0.98,-0.08,20.0,32.14,88.7,2049,6.2,Sinker,226,82,8,14,0,B,2024
SI,2024-04-16,92.1,-2.24,49.99,5.52,650911,500071,,ball,3,R,L,2,2,15.86,5.68,0.25,2.84,-11.3,-133.04,-4.6,-0.08,20.0,32.15,87.5,2207,6.1,Sinker,217,83,1,14,2,B,2024
SW,2024-04-16,81.4,-2.21,49.96,5.6,650911,500072,,ball,5,L,L,1,0,-6.86,0.6,-0.22,2.17,3.13,-134.0,-2.99,0.03,20.0,32.17,77.3,2568,6.0,Sweeper,98,83,2,14,0,B,2024
SW,2024-04-16,81.5,-2.14,49.51,5.59,650911,500073,,called_strike,13,L,L,1,0,-4.46,-1.4,-1.23,2.48,-2.35,-135.9,6.08,0.02,20.0,32.18,77.4,2617,6.0,Sweeper,81,83,3,14,2,S,2024
SW,2024-04-16,79.7,-2.07,50.47,5.8,650911,500074,,called_strike,2,L,L,1,2,-5.54,-1.0,0.18,2.66,-1.75,-121.1,-5.73,0.03,20.0,32.18,75.7,2631,6.3,Sweeper,79,83,4,14,1,S,2024
CH,2024-04-16,84.6,-2.57,49.82,5.42,650911,500075,,ball,8,L,L,0,0,13.12,2.7,0.77,2.7,1.64,-119.96,4.17,-0.06,20.0,32.16,80.4,1465,6.4,Changeup,235,83,5,14,0,B,2024
SI,2024-04-16,93.6,-2.1,49.91,5.46,650911,500076,,swinging_strike,1,L,L,0,1,16.62,7.28,-0.49,3.23,-0.76,-140.22,2.8,-0.08,20.0,32.14,88.9,2089,6.1,Sinker,234,83,6,14,2,S,2024
SI,2024-04-16,95.0,-2.4,49.94,5.69,650911,500077,,ball,7,R,L,0,0,15.25,6.69,0.12,2.78,9.38,-139.96,2.55,-0.07,20.0,32.14,90.2,2009,6.0,Sinker,231,83,7,14,1,B,2024
FF,2024-04-16,91.6,-2.28,49.71,5.65,650911,500078,,blocked_ball,9,L,L,0,2,9.01,14.38,0.52,3.02,-7.97,-135.7,-3.21,-0.04,20.0,32.1,87.0,2137,6.4,4-Seam Fastball,203,83,8,14,1,X,2024
CH,2024-04-16,83.9,-2.46,49.87,5.45,650911,500079,,ball,1,L,L,1,0,14.23,2.01,-0.54,1.82,-1.97,-128.55,3.34,-0.07,20.0,32.16,79.7,1567,6.4,Changeup,254,84,1,14,0,B,2024
SI,2024-04-16,92.9,-2.53,49.95,5.63,650911,500080,,foul,4,L,L,2,1,13.52,6.6,0.03,2.3,-0.21,-124.24,-0.19,-0.06,20.0,32.14,88.2,1787,6.2,Sinker,198,84,2,14,2,S,2024
CH,2024-04-16,83.9,-2.26,49.91,5.49,650911,500081,,ball,14,R,L,1,2,14.77,3.28,1.22,3.01,1.57,-125.48,-0.07,-0.07,20.0,32.16,79.7,1412,5.9,Changeup,211,84,3,14,0,B,2024
SI,2024-04-16,94.9,-1.92,50.33,5.51,650911,500082,,called_strike,8,R,L,3,2,14.72,9.04,-0.21,2.22,-1.49,-129.67,8.87,-0.07,20.0,32.13,90.2,1688,6.2,Sinker,273,84,4,14,1,S,2024
SI,2024-04-16,93.3,-2.18,50.07,5.52,650911,500083,,ball,6,R,L,2,2,15.47,6.84,-0.49,2.83,-1.19,-138.13,4.41,-0.07,20.0,32.14,88.6,1941,6.3,Sinker,218,84,5,14,0,B,2024
SI,2024-04-16,94.1,-2.23,49.95,5.42,650911,500084,,ball,5,R,L,2,0,14.85,4.03,0.34,3.08,10.97,-129.4,0.05,-0.07,20.0,32.15,89.4,1953,6.3,Sinker,190,84,6,14,2,B,2024
CH,2024-04-16,82.0,-2.38,49.85,5.62,650911,500085,,swinging_strike,8,L,L,0,1,13.62,0.61,0.42,2.29,-7.32,-128.61,6.84,-0.07,20.0,32.17,77.9,1604,6.2,Changeup,263,84,7,14,1,S,2024
CH,2024-04-16,84.9,-2.2,50.02,5.62,650911,500086,,swinging_strike,14,R,L,1,0,13.03,1.12,1.32,2.51,2.59,-120.74,-0.19,-0.06,20.0,32.17,80.7,1663,6.1,Changeup,248,84,8,14,1,S,2024
SI,2024-04-16,94.0,-2.2,50.29,5.73,650911,500087,,swinging_strike,14,R,L,3,0,14.23,7.67,-1.13,1.94,-3.02,-123.53,1.23,-0.07,20.0,32.14,89.3,2129,5.8,Sinker,227,85,1,15,1,S,2024
CH,2024-04-16,84.6,-2.48,49.9,5.36,650911,500088,,swinging_strike,9,L,L,3,0,13.35,2.9,0.04,3.13,3.01,-126.21,-2.11,-0.06,20.0,32.16,80.3,1517,6.0,Changeup,230,85,2,15,0,S,2024
CH,2024-04-16,85.2,-2.15,49.57,5.48,650911,500089,,ball,11,R,L,2,0,10.98,2.27,-1.03,3.08,-1.98,-133.66,3.96,-0.05,20.0,32.16,80.9,1438,6.2,Changeup,229,85,3,15,2,B,2024
FF,2024-04-16,95.0,-2.21,49.97,5.46,650911,500090,,foul,12,R,L,3,0,6.2,15.45,1.32,2.49,-6.75,-127.62,-2.21,-0.03,20.0,32.1,90.3,2168,6.2,4-Seam Fastball,205,85,4,15,2,S,2024
SI,2024-04-16,94.7,-2.41,49.64,5.53,650911,500091,strikeout,swinging_strike,2,R,L,2,2,18.39,6.84,0.39,1.77,-3.0,-135.21,0.78,-0.09,20.0,32.14,90.0,1927,6.2,Sinker,211,85,5,15,2,S,2024
CH,2024-04-16,86.1,-2.32,49.54,5.45,650911,500092,,foul,14,R,L,1,1,15.0,-1.17,-1.77,2.79,-3.27,-138.51,-2.76,-0.07,20.0,32.18,81.8,1471,5.9,Changeup,269,86,1,15,1,S,2024
SI,2024-04-16,93.4,-2.31,49.22,5.58,650911,500093,,foul,14,R,L,0,2,13.49,5.08,-1.86,2.35,-2.14,-127.61,-2.29,-0.06,20.0,32.15,88.8,2084,6.1,Sinker,214,86,2,15,1,S,2024
SI,2024-04-16,93.7,-2.02,49.88,5.44,650911,500094,,ball,9,R,L,1,0,14.94,7.15,-0.44,2.86,-0.4,-131.22,-1.65,-0.07,20.0,32.14,89.0,1829,6.0,Sinker,202,86,3,15,1,B,2024
CH,2024-04-16,82.6,-2.32,50.12,5.46,650911,500095,,called_strike,9,R,L,2,0,14.59,3.95,0.25,2.49,-9.34,-141.48,-4.99,-0.07,20.0,32.16,78.5,1407,6.7,Changeup,237,86,4,15,1,S,2024
SI,2024-04-16,93.1,-2.53,49.99,5.56,650911,500096,,foul,6,L,L,0,2,13.15,5.71,-0.75,2.92,-8.87,-132.01,-5.06,-0.06,20.0,32.15,88.5,1987,6.3,Sinker,180,86,5,15,0,S,2024
SW,2024-04-16,77.5,-2.35,50.52,5.61,650911,500097,,ball,11,R,L,1,1,-5.96,2.66,-1.01,2.03,-5.07,-109.5,-3.35,0.03,20.0,32.16,73.7,2713,5.9,Sweeper,135,86,6,15,2,B,2024
CH,2024-04-16,85.1,-2.19,50.43,5.51,650911,500098,,called_strike,3,L,L,0,1,13.92,0.25,-0.7,2.19,4.02,-136.25,-8.7,-0.07,20.0,32.17,80.8,1430,6.4,Changeup,253,86,7,15,2,S,2024
FF,2024-04-16,92.5,-2.26,50.27,5.33,650911,500099,,foul,4,L,L,2,1,7.07,13.92,0.48,2.52,5.63,-112.78,-4.6,-0.03,20.0,32.11,87.9,2257,5.9,4-Seam Fastball,185,86,8,15,2,S,2024
SI,2024-04-16,94.0,-2.12,49.17,5.54,650911,500000,,ball,11,R,L,2,2,14.08,4.85,-0.92,2.01,4.3,-133.65,-3.96,-0.07,20.0,32.15,89.3,2002,6.2,Sinker,227,87,1,15,2,B,2024
SI,2024-04-16,95.0,-2.41,50.47,5.55,650911,500001,field_out,hit_into_play,13,L,L,2,0,13.32,7.42,-0.83,2.13,-3.19,-143.95,-1.1,-0.06,20.0,32.14,90.2,2111,6.2,Sinker,194,87,2,15,0,X,2024
SI,2024-04-16,95.2,-2.25,50.36,5.61,650911,500002,,ball,12,R,L,0,0,14.29,6.6,-0.87,3.11,-1.04,-138.0,4.9,-0.07,20.0,32.14,90.4,2052,6.3,Sinker,200,88,1,15,1,B,2024
SI,2024-04-16,94.6,-2.39,49.92,5.67,650911,500003,strikeout,swinging_strike,6,L,L,2,2,14.24,7.16,0.22,2.44,8.32,-124.19,-5.19,-0.07,20.0,32.14,89.8,1963,6.2,Sinker,210,88,2,15,0,S,2024
CH,2024-04-16,88.4,-2.48,49.78,5.6,650911,500004,,ball,12,R,L,1,2,14.56,3.02,1.14,2.33,-0.46,-144.8,-1.6,-0.07,20.0,32.16,84.0,1621,6.3,Changeup,258,89,1,15,1,B,2024
CH,2024-04-16,83.2,-2.23,50.36,5.73,650911,500005,strikeout,swinging_strike,14,L,L,2,2,11.5,3.85,1.43,2.44,-9.66,-150.64,8.55,-0.06,20.0,32.16,79.0,1586,6.0,Changeup,225,89,2,15,2,S,2024
SI,2024-04-16,92.3,-2.64,50.76,5.48,650911,500006,field_out,hit_into_play,7,L,L,0,1,12.88,7.64,-0.08,1.64,5.78,-126.31,-12.18,-0.06,20.0,32.14,87.7,2135,6.4,Sinker,197,90,1,15,1,X,2024
CH,2024-04-16,85.2,-2.48,49.62,5.46,650911,500007,,ball,12,R,L,3,0,12.3,2.65,1.92,2.3,-0.68,-132.52,2.26,-0.06,20.0,32.16,81.0,1556,6.4,Changeup,248,91,1,16,0,B,2024
SI,2024-04-16,94.2,-2.35,50.18,5.72,650911,500008,,called_strike,12,R,L,2,1,14.43,6.24,-1.07,2.33,-2.72,-122.65,0.06,-0.07,20.0,32.14,89.5,1862,6.1,Sinker,211,91,2,16,0,S,2024
SI,2024-04-16,93.0,-2.56,50.41,5.47,650911,500009,,foul,13,R,L,3,0,16.63,8.28,-1.48,3.81,-9.59,-134.94,-1.65,-0.08,20.0,32.13,88.3,2039,6.3,Sinker,209,91,3,16,2,S,2024
SW,2024-04-16,81.4,-2.27,49.7,5.72,650911,500010,,ball,9,R,L,0,2,-3.12,2.55,0.69,1.87,4.71,-133.07,2.63,0.01,20.0,32.16,77.4,2621,6.2,Sweeper,99,91,4,16,1,B,2024
CH,2024-04-16,84.5,-2.09,49.43,5.52,650911,500011,,ball,4,R,L,1,2,14.33,4.19,-0.09,2.22,-2.18,-133.76,5.27,-0.07,20.0,32.15,80.2,1463,6.2,Changeup,232,91,5,16,2,B,2024
SW,2024-04-16,81.7,-2.15,49.99,5.58,650911,500012,,ball,7,L,L,2,2,-4.42,0.4,-0.14,1.68,3.13,-121.04,0.53,0.02,20.0,32.17,77.6,2460,6.0,Sweeper,101,91,6,16,0,B,2024
CH,2024-04-16,82.4,-2.34,50.03,5.65,650911,500013,,ball,8,R,L,2,2,12.93,0.14,0.82,2.27,-1.71,-114.81,2.92,-0.06,20.0,32.17,78.3,1606,6.3,Changeup,229,91,7,16,2,B,2024
FF,2024-04-16,95.6,-2.18,50.61,5.47,650911,500014,grounded_into_double_play,hit_into_play,1,L,L,1,2,5.44,12.64,-0.72,2.39,-2.85,-121.39,-0.74,-0.03,20.0,32.11,90.9,2191,6.3,4-Seam Fastball,229,91,8,16,2,X,2024
FF,2024-04-16,93.7,-2.37,49.58,5.35,650911,500015,field_out,hit_into_play,11,R,L,1,0,3.54,13.62,1.36,3.15,-3.47,-127.76,0.31,-0.02,20.0,32.11,89.0,2369,5.9,4-Seam Fastball,195,92,1,16,2,X,2024
SW,2024-04-16,80.6,-2.14,49.98,5.62,650911,500016,,ball,7,L,L,2,2,-4.83,0.14,-0.45,2.51,3.03,-112.51,-9.83,0.02,20.0,32.17,76.6,2573,6.0,Sweeper,118,93,1,16,1,B,2024
SW,2024-04-16,80.5,-2.11,49.87,5.56,650911,500017,,ball,8,R,L,3,0,-5.17,2.03,-0.04,2.02,7.67,-109.19,-3.9,0.02,20.0,32.16,76.4,2642,6.1,Sweeper,104,93,2,16,2,B,2024
CH,2024-04-16,83.0,-2.52,49.53,5.42,650911,500018,,called_strike,5,L,L,0,2,16.38,3.53,0.4,1.95,-1.34,-148.12,5.62,-0.08,20.0,32.16,78.9,1457,6.4,Changeup,237,93,3,16,2,S,2024
FF,2024-04-16,94.5,-2.46,50.14,5.65,650911,500019,field_out,hit_into_play,7,L,L,3,0,9.69,14.61,0.61,2.01,-2.51,-135.31,-1.35,-0.05,20.0,32.1,89.8,2049,6.4,4-Seam Fastball,186,93,4,16,2,X,2024
CH,2024-04-16,83.8,-2.16,50.06,5.41,650911,500020,,ball,11,R,L,3,1,15.15,2.67,-2.4,3.38,1.55,-120.93,-2.08,-0.07,20.0,32.16,79.6,1647,6.2,Changeup,230,94,1,16,0,B,2024
SI,2024-04-16,95.3,-1.94,50.3,5.65,650911,500021,,called_strike,8,L,L,1,1,14.36,6.13,0.46,2.1,13.53,-144.29,2.18,-0.07,20.0,32.14,90.5,2017,6.3,Sinker,212,94,2,16,2,S,2024
SI,2024-04-16,93.0,-2.49,50.39,5.57,650911,500022,,foul,5,R,L,1,1,13.32,9.69,-0.31,2.13,-1.29,-135.63,-1.59,-0.06,20.0,32.13,88.3,2047,6.1,Sinker,224,94,3,16,1,S,2024
SW,2024-04-16,80.3,-2.18,50.39,5.63,650911,500023,,called_strike,12,L,L,2,1,-1.81,0.32,-1.56,0.83,-7.82,-130.16,-8.44,0.01,20.0,32.17,76.3,2354,6.3,Sweeper,107,94,4,16,1,S,2024
CH,2024-04-16,86.5,-2.44,50.24,5.58,650911,500024,,swinging_strike,5,R,L,2,0,14.7,1.69,-0.36,1.91,-4.62,-132.64,4.68,-0.07,20.0,32.17,82.2,1620,6.0,Changeup,252,94,5,16,0,S,2024
SI,2024-04-16,92.7,-2.5,49.51,5.68,650911,500025,,ball,6,R,L,2,1,11.79,6.77,0.7,2.82,-3.49,-146.61,4.38,-0.06,20.0,32.14,88.1,1781,6.0,Sinker,205,94,6,16,0,B,2024
SI,2024-04-16,93.6,-2.31,49.97,5.35,650911,500026,,called_strike,11,R,L,3,2,16.35,7.68,-0.25,1.25,-3.3,-135.09,-12.92,-0.08,20.0,32.14,88.9,2037,6.1,Sinker,228,94,7,16,2,S,2024
SI,2024-04-16,93.8,-2.21,49.7,5.5,650911,500027,,foul,9,R,L,2,1,14.75,6.54,-0.38,3.24,-4.63,-122.05,1.36,-0.07,20.0,32.14,89.1,2053,6.3,Sinker,192,94,8,16,1,S,2024
SI,2024-04-16,93.4,-2.23,49.9,5.48,650911,500028,,foul,2,R,L,1,0,16.23,5.64,-0.03,3.16,-3.77,-141.07,1.7,-0.08,20.0,32.15,88.7,2211,6.2,Sinker,204,95,1,16,2,S,2024
SI,2024-04-16,94.0,-2.49,50.23,5.51,650911,500029,,swinging_strike,8,R,L,2,1,15.91,6.47,-0.2,3.21,-2.43,-116.44,5.61,-0.08,20.0,32.14,89.3,2056,6.1,Sinker,185,95,2,16,0,S,2024
SW,2024-04-16,81.7,-2.18,49.78,5.66,650911,500030,single,hit_into_play,9,L,L,3,0,-3.07,-2.01,0.69,3.28,-6.07,-128.2,3.87,0.01,20.0,32.18,77.6,2781,6.2,Sweeper,94,95,3,16,2,X,2024
SI,2024-04-16,92.0,-2.16,49.88,5.33,650911,500031,,foul_tip,8,R,L,3,2,14.04,6.67,-0.4,2.6,1.78,-138.12,0.75,-0.07,20.0,32.14,87.4,1910,6.7,Sinker,221,96,1,16,0,S,2024
SI,2024-04-16,95.4,-2.33,49.83,5.49,650911,500032,field_out,hit_into_play,4,L,L,0,2,14.59,3.48,-0.03,2.88,0.82,-118.76,-7.11,-0.07,20.0,32.16,90.6,1955,6.0,Sinker,226,96,2,16,1,X,2024
SI,2024-04-16,93.2,-2.2,50.04,5.5,650911,500033,,foul,8,R,L,1,1,14.28,7.13,0.55,2.04,-0.54,-123.08,5.7,-0.07,20.0,32.14,88.5,1904,6.1,Sinker,200,97,1,17,0,S,2024
SI,2024-04-16,93.0,-2.4,50.12,5.51,650911,500034,,ball,9,R,L,0,0,12.74,5.85,0.57,2.43,0.16,-128.33,-1.17,-0.06,20.0,32.15,88.4,2013,6.2,Sinker,254,97,2,17,1,B,2024
