pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
CH,2024-04-17,87.6,-2.16,50.09,5.74,669373,500035,,foul,8,L,L,3,0,9.21,7.51,0.12,3.01,1.71,-132.44,9.13,-0.04,20.0,32.14,83.2,1789,6.5,Changeup,227,95,1,16,2,S,2024
CH,2024-04-17,87.8,-2.21,49.94,5.63,669373,500036,,foul,11,L,L,0,1,13.5,4.94,-0.96,2.42,2.31,-118.41,4.02,-0.06,20.0,32.15,83.4,1652,6.1,Changeup,239,95,2,16,2,S,2024
SL,2024-04-17,86.8,-1.95,49.87,5.75,669373,500037,strikeout,swinging_strike,11,R,L,1,2,3.34,3.75,-0.91,3.59,11.54,-140.96,-0.13,-0.02,20.0,32.16,82.5,2727,5.9,Slider,59,95,3,16,1,S,2024
FF,2024-04-17,94.5,-2.24,49.76,5.93,669373,500038,,foul,4,L,L,3,1,6.87,17.11,-0.38,3.5,3.57,-137.58,-3.87,-0.03,20.0,32.09,89.8,2330,5.9,4-Seam Fastball,181,96,1,16,1,S,2024
FF,2024-04-17,96.7,-2.23,50.19,5.78,669373,500039,,called_strike,5,L,L,2,1,4.84,16.52,0.77,2.37,-3.8,-133.6,3.51,-0.02,20.0,32.09,91.9,2319,6.9,4-Seam Fastball,221,96,2,16,1,S,2024
FF,2024-04-17,97.2,-2.46,50.04,5.76,669373,500040,,foul,11,L,L,3,2,6.34,18.97,-1.36,2.76,-0.77,-123.17,0.74,-0.03,20.0,32.08,92.4,2351,6.4,4-Seam Fastball,197,96,3,16,2,S,2024
FF,2024-04-17,96.9,-1.88,50.17,5.98,669373,500041,,ball,14,R,L,2,0,8.71,14.16,-1.23,1.89,8.35,-118.84,8.11,-0.04,20.0,32.11,92.0,2493,6.2,4-Seam Fastball,192,96,4,16,0,B,2024
FF,2024-04-17,96.4,-2.03,49.7,5.52,669373,500042,field_out,hit_into_play,14,R,L,0,2,3.75,14.58,0.94,1.45,1.46,-126.41,2.0,-0.02,20.0,32.1,91.6,2281,6.0,4-Seam Fastball,212,96,5,16,2,X,2024
FF,2024-04-17,95.3,-2.15,49.95,5.66,669373,500043,field_out,hit_into_play,2,L,L,1,0,5.81,17.95,-0.02,1.89,-10.45,-123.29,3.73,-0.03,20.0,32.09,90.6,2431,6.1,4-Seam Fastball,214,97,1,17,0,X,2024
FF,2024-04-17,96.4,-2.35,49.52,5.93,669373,500044,,foul,7,R,L,0,0,8.33,16.26,0.59,2.4,1.63,-116.8,1.48,-0.04,20.0,32.1,91.6,2315,6.3,4-Seam Fastball,203,98,1,17,0,S,2024
SL,2024-04-17,86.5,-2.0,49.9,5.73,669373,500045,,called_strike,2,L,L,1,1,-0.17,3.26,-0.49,2.49,1.62,-136.57,-3.88,0.0,20.0,32.16,82.2,2833,6.1,Slider,96,98,2,17,0,S,2024
SL,2024-04-17,85.8,-2.07,50.43,5.75,669373,500046,,foul,4,L,L,2,2,-0.67,2.7,-0.31,3.11,-0.79,-127.41,-4.31,0.0,20.0,32.16,81.5,2768,6.2,Slider,76,98,3,17,2,S,2024
FF,2024-04-17,96.4,-1.95,50.03,5.78,669373,500047,,blocked_ball,5,R,L,0,0,7.5,16.92,-0.18,2.35,-8.28,-129.47,-0.64,-0.04,20.0,32.09,91.5,2401,6.2,4-Seam Fastball,192,98,4,17,1,X,2024
FF,2024-04-17,97.9,-1.81,49.97,5.84,669373,500048,field_out,hit_into_play,8,L,L,1,0,6.73,16.96,0.11,2.66,-7.79,-133.2,2.18,-0.03,20.0,32.09,93.0,2471,6.4,4-Seam Fastball,217,98,5,17,2,X,2024
CH,2024-04-17,89.5,-2.18,49.99,5.88,669373,500049,,called_strike,6,L,L,0,2,10.76,7.83,-0.4,2.66,-4.94,-119.68,4.47,-0.05,20.0,32.14,85.0,1707,6.5,Changeup,213,99,1,17,1,S,2024
SL,2024-04-17,86.8,-2.07,50.28,5.7,669373,500050,,ball,7,L,L,3,1,0.41,1.28,-0.34,2.45,-6.83,-127.24,4.78,-0.0,20.0,32.17,82.4,2546,6.2,Slider,89,99,2,17,0,B,2024
FF,2024-04-17,98.1,-1.84,49.9,5.85,669373,500051,,ball,2,R,L,2,0,6.28,14.17,-0.58,2.64,2.48,-124.09,-0.72,-0.03,20.0,32.11,93.1,2266,6.5,4-Seam Fastball,182,99,3,17,0,B,2024
FF,2024-04-17,98.5,-1.9,50.5,5.95,669373,500052,,swinging_strike,7,R,L,1,0,5.99,16.68,0.25,2.07,-10.27,-150.44,6.9,-0.03,20.0,32.09,93.6,2609,6.0,4-Seam Fastball,221,99,4,17,0,S,2024
FF,2024-04-17,99.4,-2.02,50.05,5.61,669373,500053,,called_strike,1,R,L,0,0,6.38,13.04,-0.77,2.74,-8.93,-116.0,1.88,-0.03,20.0,32.11,94.4,2286,6.4,4-Seam Fastball,202,99,5,17,1,S,2024
SL,2024-04-22,86.6,-2.02,50.44,5.7,669373,500054,,foul,2,R,L,1,1,3.91,6.23,-0.06,2.52,-2.99,-122.16,6.1,-0.02,20.0,32.14,82.3,2621,6.2,Slider,57,99,6,17,2,S,2024
SL,2024-04-22,87.1,-1.89,49.87,5.7,669373,500055,,ball,13,R,L,1,1,0.9,4.6,-0.83,2.34,-6.73,-126.52,1.85,-0.0,20.0,32.15,82.8,2583,6.1,Slider,87,99,7,17,0,B,2024
SL,2024-04-22,85.3,-1.98,49.62,5.76,669373,500056,field_out,hit_into_play,11,R,L,0,1,0.82,4.04,-0.63,3.78,3.36,-130.72,-7.46,-0.0,20.0,32.15,81.1,2474,6.4,Slider,102,99,8,17,2,X,2024
SL,2024-04-22,83.9,-2.09,49.77,5.76,669373,500057,,called_strike,8,L,L,2,0,0.48,4.3,0.33,3.47,-4.55,-132.7,6.37,-0.0,20.0,32.15,79.7,2624,6.3,Slider,96,100,1,17,2,S,2024
FF,2024-04-22,98.4,-2.19,50.06,5.83,669373,500058,,foul,6,L,L,2,1,6.64,16.04,-0.8,1.82,-6.22,-123.65,-2.53,-0.03,20.0,32.1,93.5,2372,5.7,4-Seam Fastball,227,100,2,17,0,S,2024
FF,2024-04-22,97.2,-2.0,49.62,5.86,669373,500059,strikeout,swinging_strike,3,L,L,3,2,5.43,16.86,-0.23,2.64,-3.67,-131.18,1.32,-0.03,20.0,32.09,92.4,2570,6.5,4-Seam Fastball,206,100,3,17,2,S,2024
FF,2024-04-22,97.0,-2.02,50.0,5.61,669373,500060,field_out,hit_into_play,7,R,L,3,0,5.27,14.54,0.44,1.9,-1.11,-139.47,4.5,-0.03,20.0,32.1,92.2,2300,5.8,4-Seam Fastball,176,101,1,17,0,X,2024
FF,2024-04-22,94.8,-2.2,50.15,5.71,669373,500061,,foul,1,R,L,1,0,7.09,16.25,0.32,2.66,3.34,-131.22,-0.07,-0.03,20.0,32.1,90.1,2443,6.0,4-Seam Fastball,228,102,1,17,1,S,2024
SL,2024-04-22,87.8,-1.86,49.85,5.76,669373,500062,field_out,hit_into_play,11,L,L,1,0,2.64,2.87,2.3,2.2,0.09,-120.23,-2.23,-0.01,20.0,32.16,83.4,2631,6.3,Slider,84,102,2,17,2,X,2024
FF,2024-04-22,98.0,-1.94,49.93,5.97,669373,500063,,ball,1,R,L,1,1,6.36,14.45,-0.33,2.69,3.86,-131.37,12.48,-0.03,20.0,32.1,93.1,2280,6.3,4-Seam Fastball,206,103,1,18,1,B,2024
SL,2024-04-22,87.1,-1.91,49.92,5.86,669373,500064,,foul,3,L,L,1,2,1.99,4.54,-0.24,2.99,8.4,-119.15,1.54,-0.01,20.0,32.15,82.8,2473,6.3,Slider,57,103,2,18,1,S,2024
FF,2024-04-22,97.9,-1.95,49.69,5.93,669373,500065,field_out,hit_into_play,9,L,L,1,1,6.57,16.02,-0.42,2.26,-6.09,-128.64,-0.88,-0.03,20.0,32.1,93.1,2486,6.2,4-Seam Fastball,196,103,3,18,2,X,2024
SL,2024-04-22,84.7,-2.19,50.29,5.89,669373,500066,,ball,2,L,L,1,0,2.31,1.1,-0.55,2.24,3.42,-119.62,4.36,-0.01,20.0,32.17,80.4,2661,6.2,Slider,62,104,1,18,0,B,2024
FF,2024-04-22,98.4,-1.96,49.54,5.98,669373,500067,,foul,14,L,L,2,0,6.46,15.63,-1.24,1.49,1.39,-123.19,-0.46,-0.03,20.0,32.1,93.5,2275,6.4,4-Seam Fastball,203,104,2,18,0,S,2024
CH,2024-04-22,89.4,-1.96,50.02,5.88,669373,500068,,ball,12,R,L,2,2,11.46,6.05,1.41,2.86,4.0,-144.19,3.18,-0.06,20.0,32.14,84.9,1601,5.9,Changeup,259,104,3,18,2,B,2024
SL,2024-04-22,86.6,-2.2,49.92,5.73,669373,500069,field_out,hit_into_play,11,R,L,3,0,1.6,2.74,0.86,2.7,-1.53,-133.12,4.57,-0.01,20.0,32.16,82.3,2887,6.3,Slider,57,104,4,18,0,X,2024
SL,2024-04-22,86.9,-1.86,50.4,5.66,669373,500070,,ball,12,R,L,1,0,2.53,3.79,-0.16,3.5,6.7,-127.16,5.13,-0.01,20.0,32.16,82.5,2871,6.2,Slider,63,105,1,18,0,B,2024
FF,2024-04-22,97.0,-2.26,50.0,5.86,669373,500071,,ball,6,L,L,2,0,5.9,17.12,0.1,2.88,-0.94,-119.96,-11.31,-0.03,20.0,32.09,92.2,2318,6.4,4-Seam Fastball,179,105,2,18,2,B,2024
SL,2024-04-22,85.9,-1.99,50.02,5.66,669373,500072,,foul,13,R,L,1,1,1.28,4.01,2.06,2.47,3.6,-114.33,-3.93,-0.01,20.0,32.15,81.6,2680,6.3,Slider,81,105,3,18,0,S,2024
SL,2024-04-22,84.7,-2.01,50.1,5.83,669373,500073,,ball,2,L,L,2,1,2.38,5.13,-0.02,2.2,0.23,-142.22,0.65,-0.01,20.0,32.15,80.5,2598,6.3,Slider,80,105,4,18,2,B,2024
SL,2024-04-22,88.8,-1.98,49.93,5.76,669373,500074,,swinging_strike,14,L,L,1,1,-0.2,0.58,0.85,2.82,-1.67,-155.94,-5.46,0.0,20.0,32.17,84.4,2776,5.7,Slider,71,105,5,18,1,S,2024
FF,2024-04-22,98.7,-1.82,50.5,5.86,669373,500075,,foul,7,R,L,0,2,5.91,15.87,-0.67,3.12,2.25,-138.94,3.37,-0.03,20.0,32.1,93.8,2515,6.4,4-Seam Fastball,202,105,6,18,0,S,2024
SL,2024-04-22,84.5,-1.85,50.51,5.71,669373,500076,,foul,3,L,L,0,1,3.92,2.91,0.38,2.03,-3.35,-139.74,7.12,-0.02,20.0,32.16,80.3,2639,6.3,Slider,60,105,7,18,0,S,2024
FF,2024-04-22,99.4,-2.19,49.55,5.77,669373,500077,,called_strike,14,R,L,2,1,7.1,16.78,1.33,3.03,5.84,-133.67,5.36,-0.03,20.0,32.09,94.4,2251,6.5,4-Seam Fastball,194,105,8,18,1,S,2024
FF,2024-04-22,98.0,-2.25,49.76,5.74,669373,500078,,ball,2,R,L,2,1,6.08,16.07,0.31,2.31,10.87,-135.13,-2.86,-0.03,20.0,32.1,93.1,2332,6.3,4-Seam Fastball,211,106,1,18,0,B,2024
FF,2024-04-22,96.1,-1.98,49.76,5.9,669373,500079,,ball,1,L,L,2,0,3.97,16.98,0.61,3.2,-4.05,-134.03,3.78,-0.02,20.0,32.09,91.3,2554,6.3,4-Seam Fastball,216,106,2,18,2,B,2024
FF,2024-04-22,94.6,-1.96,49.71,5.99,669373,500080,,foul,11,R,L,2,1,6.5,17.37,-1.88,2.27,1.18,-138.19,12.87,-0.03,20.0,32.09,89.8,2288,5.9,4-Seam Fastball,180,106,3,18,1,S,2024
FF,2024-04-22,97.4,-2.02,50.3,5.84,669373,500081,,foul,4,R,L,0,0,7.75,17.44,0.58,2.47,-3.14,-132.21,-5.04,-0.04,20.0,32.09,92.5,2364,6.2,4-Seam Fastball,179,106,4,18,2,S,2024
FF,2024-04-22,97.7,-2.34,50.25,5.69,669373,500082,,ball,8,L,L,1,0,7.15,16.38,-0.19,2.23,0.55,-154.41,0.4,-0.03,20.0,32.1,92.8,2417,6.1,4-Seam Fastball,225,106,5,18,0,B,2024
SL,2024-04-22,88.5,-1.9,50.27,5.79,669373,500083,,swinging_strike,9,R,L,1,1,1.97,3.49,-0.71,3.32,0.54,-127.69,4.08,-0.01,20.0,32.16,84.0,2695,6.0,Slider,79,106,6,18,1,S,2024
SL,2024-04-22,88.9,-2.09,50.31,5.64,669373,500084,,foul,5,R,L,2,0,1.13,6.13,-0.52,3.36,12.71,-129.41,3.91,-0.01,20.0,32.14,84.5,2684,5.8,Slider,84,106,7,18,2,S,2024
FF,2024-04-22,96.9,-2.07,49.7,5.84,669373,500085,,ball,3,R,L,1,1,4.85,16.89,0.73,2.91,-0.56,-141.87,5.16,-0.02,20.0,32.09,92.0,2567,5.9,4-Seam Fastball,195,106,8,18,2,B,2024
FF,2024-04-22,95.1,-2.28,49.96,5.76,669373,500086,,ball,3,R,L,1,0,3.86,17.43,0.34,1.92,-5.98,-127.66,-3.45,-0.02,20.0,32.09,90.4,2422,6.2,4-Seam Fastball,218,107,1,18,0,B,2024
SL,2024-04-22,85.0,-2.01,49.87,5.53,669373,500087,home_run,hit_into_play,3,R,L,3,0,5.92,1.13,0.25,2.48,4.64,-138.27,-0.65,-0.03,20.0,32.17,80.8,2630,6.6,Slider,79,107,2,18,0,X,2024
SL,2024-04-22,85.5,-2.03,49.89,5.67,669373,500088,field_out,hit_into_play,4,R,L,1,0,2.86,1.83,0.2,2.36,-5.41,-140.78,0.54,-0.01,20.0,32.17,81.2,2553,6.3,Slider,64,108,1,18,2,X,2024
FF,2024-04-22,99.0,-2.19,49.73,5.82,669373,500089,,swinging_strike,1,R,L,2,1,8.93,12.56,0.75,2.03,1.16,-122.71,2.2,-0.04,20.0,32.11,94.1,2452,6.4,4-Seam Fastball,196,109,1,19,2,S,2024
FF,2024-04-22,96.7,-1.92,49.79,5.74,669373,500090,,foul,5,L,L,1,1,7.01,16.34,0.16,3.18,7.61,-138.67,1.39,-0.03,20.0,32.1,91.9,2333,6.5,4-Seam Fastball,174,109,2,19,2,S,2024
SL,2024-04-22,86.0,-1.94,50.22,5.59,669373,500091,,ball,3,R,L,3,2,-0.99,4.24,0.25,2.26,1.04,-130.23,-5.71,0.0,20.0,32.15,81.7,2636,6.4,Slider,52,109,3,19,1,B,2024
FF,2024-04-22,96.6,-2.18,50.51,5.8,669373,500092,field_out,hit_into_play,14,L,L,1,1,8.04,14.65,0.98,2.61,-9.69,-119.82,-4.1,-0.04,20.0,32.1,91.8,2435,6.2,4-Seam Fastball,218,109,4,19,0,X,2024
SL,2024-04-22,85.2,-2.32,49.77,5.75,669373,500093,,swinging_strike,14,R,L,2,1,0.72,3.44,0.57,1.49,-1.44,-142.23,-2.89,-0.0,20.0,32.16,80.9,2846,6.2,Slider,73,110,1,19,2,S,2024
FF,2024-04-22,97.1,-1.77,49.97,5.95,669373,500094,,called_strike,5,L,L,1,0,6.95,17.57,-0.29,2.51,0.28,-133.51,-1.96,-0.03,20.0,32.09,92.3,2390,6.6,4-Seam Fastball,214,110,2,19,1,S,2024
SL,2024-04-22,86.7,-1.82,50.1,5.83,669373,500095,,called_strike,13,R,L,0,0,0.93,2.43,-1.29,3.15,-2.0,-147.52,0.85,-0.0,20.0,32.16,82.4,2777,5.7,Slider,42,110,3,19,2,S,2024
FF,2024-04-22,95.6,-2.25,50.03,5.64,669373,500096,,foul,11,L,L,1,0,7.29,16.01,1.17,2.29,-1.04,-125.5,0.27,-0.04,20.0,32.1,90.8,2532,5.9,4-Seam Fastball,226,110,4,19,2,S,2024
SL,2024-04-22,85.5,-1.95,50.41,5.8,669373,500097,single,hit_into_play,14,R,L,0,1,3.11,4.05,1.36,1.56,8.23,-142.73,6.25,-0.01,20.0,32.15,81.3,2558,6.6,Slider,79,110,5,19,1,X,2024
FF,2024-04-22,96.4,-2.3,49.93,5.59,669373,500098,,ball,6,R,L,2,1,6.48,16.71,0.63,2.15,4.35,-111.7,-1.18,-0.03,20.0,32.09,91.6,2397,6.3,4-Seam Fastball,216,111,1,19,1,B,2024
FF,2024-04-22,96.5,-2.37,49.83,5.72,669373,500099,,called_strike,2,L,L,2,2,5.75,14.82,0.6,2.05,3.13,-141.27,0.02,-0.03,20.0,32.1,91.7,2450,6.2,4-Seam Fastball,185,111,2,19,2,S,2024
FF,2024-04-22,97.0,-2.25,49.94,5.78,669373,500000,,foul_tip,13,L,L,1,0,6.74,15.62,1.09,2.56,3.23,-118.3,-6.54,-0.03,20.0,32.1,92.1,2535,5.8,4-Seam Fastball,204,111,3,19,1,S,2024
FF,2024-04-22,98.5,-2.17,50.04,5.79,669373,500001,,called_strike,8,R,L,3,0,3.61,14.77,-0.13,2.05,2.8,-131.92,3.09,-0.02,20.0,32.1,93.6,2329,6.2,4-Seam Fastball,213,111,4,19,2,S,2024
CH,2024-04-22,89.1,-2.13,50.01,5.72,669373,500002,,foul,12,L,L,1,0,13.24,6.24,1.75,2.05,-8.39,-121.53,2.92,-0.06,20.0,32.14,84.6,1642,6.1,Changeup,236,111,5,19,2,S,2024
FF,2024-04-22,96.6,-2.14,50.76,5.87,669373,500003,,ball,9,L,L,2,0,6.84,15.85,-0.43,2.31,-0.01,-160.89,-2.03,-0.03,20.0,32.1,91.8,2558,5.7,4-Seam Fastball,228,111,6,19,1,B,2024
CH,2024-04-22,89.7,-2.08,50.04,5.86,669373,500004,,ball,4,R,L,0,2,10.99,8.09,0.37,3.27,7.54,-140.21,-3.74,-0.05,20.0,32.14,85.2,1604,5.9,Changeup,248,111,7,19,0,B,2024
FF,2024-04-22,96.5,-1.74,49.81,5.72,669373,500005,field_out,hit_into_play,8,L,L,1,0,8.31,17.23,-0.59,3.22,1.1,-139.71,0.72,-0.04,20.0,32.09,91.7,2478,6.3,4-Seam Fastball,210,111,8,19,1,X,2024
SL,2024-04-22,85.2,-1.73,49.75,5.81,669373,500006,,foul,9,R,L,1,1,1.03,3.54,-0.7,2.67,-12.73,-108.51,-5.72,-0.0,20.0,32.16,81.0,2679,6.3,Slider,85,112,1,19,0,S,2024
FF,2024-04-22,98.8,-2.01,50.13,5.92,669373,500007,,foul_tip,14,L,L,2,1,5.8,16.09,-1.35,2.7,4.88,-128.8,-6.63,-0.03,20.0,32.1,93.8,2327,6.2,4-Seam Fastball,205,112,2,19,2,S,2024
SL,2024-04-22,86.7,-2.03,49.9,5.53,669373,500008,,swinging_strike,11,R,L,1,1,2.01,1.55,1.11,3.01,6.52,-133.57,5.26,-0.01,20.0,32.17,82.4,2863,6.1,Slider,87,112,3,19,2,S,2024
SL,2024-04-22,86.2,-1.98,50.15,5.88,669373,500009,field_out,hit_into_play,14,L,L,1,1,0.24,5.96,0.93,2.66,-4.09,-124.65,-0.38,-0.0,20.0,32.15,81.9,2515,6.0,Slider,85,112,4,19,2,X,2024
CH,2024-04-22,88.9,-1.6,50.26,5.91,669373,500010,,called_strike,14,R,L,2,0,12.03,5.8,0.84,1.91,-5.54,-126.16,8.64,-0.06,20.0,32.15,84.5,1684,6.4,Changeup,267,113,1,19,2,S,2024
SL,2024-04-22,88.8,-2.01,49.96,5.68,669373,500011,,called_strike,1,R,L,0,0,1.82,3.14,-0.79,1.56,-0.17,-125.83,4.15,-0.01,20.0,32.16,84.3,2648,6.1,Slider,86,113,2,19,1,S,2024
FF,2024-04-22,96.4,-2.09,49.53,5.84,669373,500012,,ball,11,R,L,2,0,7.25,14.26,-0.93,2.59,-10.2,-112.62,8.65,-0.03,20.0,32.11,91.6,2552,6.4,4-Seam Fastball,226,113,3,19,0,B,2024
FF,2024-04-22,95.1,-2.04,50.03,5.82,669373,500013,,called_strike,6,R,L,3,1,5.49,18.23,-0.06,2.54,-3.12,-127.85,3.57,-0.03,20.0,32.09,90.3,2531,6.0,4-Seam Fastball,200,113,4,19,1,S,2024
FF,2024-04-22,96.0,-2.05,49.81,6.06,669373,500014,field_out,hit_into_play,4,L,L,1,0,7.9,16.27,-0.27,2.05,-4.9,-126.08,-1.54,-0.04,20.0,32.1,91.2,2364,6.2,4-Seam Fastball,176,113,5,19,0,X,2024
FF,2024-04-22,94.8,-2.14,50.17,5.77,669373,500015,,ball,7,L,L,0,1,7.41,14.89,0.1,2.34,-3.15,-128.4,-8.67,-0.04,20.0,32.1,90.0,2382,6.4,4-Seam Fastball,194,114,1,19,0,B,2024
FF,2024-04-22,96.0,-1.72,50.01,6.04,669373,500016,,foul,1,R,L,2,1,6.04,16.61,0.44,2.53,4.21,-118.36,3.08,-0.03,20.0,32.09,91.2,2359,6.5,4-Seam Fastball,201,114,2,19,2,S,2024
SL,2024-04-22,85.8,-1.83,50.63,5.87,669373,500017,,called_strike,11,L,L,2,2,4.51,2.38,-0.83,2.63,-11.14,-129.02,1.07,-0.02,20.0,32.16,81.5,2578,6.5,Slider,62,114,3,19,0,S,2024
FF,2024-04-22,95.3,-2.12,50.29,5.62,669373,500018,,ball,5,R,L,2,1,6.24,18.08,-0.71,2.53,-0.78,-140.41,0.96,-0.03,20.0,32.09,90.6,2451,6.4,4-Seam Fastball,209,114,4,19,1,B,2024
FF,2024-04-22,97.7,-1.99,50.08,5.72,669373,500019,field_out,hit_into_play,3,R,L,1,2,6.03,17.59,0.4,2.19,-4.75,-132.76,-6.17,-0.03,20.0,32.09,92.8,2459,6.3,4-Seam Fastball,191,114,5,19,1,X,2024
FF,2024-04-22,97.5,-1.8,50.46,5.81,669373,500020,,ball,2,R,L,3,0,4.42,16.08,-0.64,2.84,-12.85,-130.06,-5.75,-0.02,20.0,32.1,92.6,2378,6.3,4-Seam Fastball,184,115,1,20,2,B,2024
FF,2024-04-22,97.1,-2.13,50.0,5.85,669373,500021,,called_strike,2,R,L,0,1,7.2,14.09,0.12,3.18,-2.75,-130.03,-4.1,-0.03,20.0,32.11,92.2,2414,6.3,4-Seam Fastball,216,115,2,20,2,S,2024
SL,2024-04-22,88.0,-1.85,50.27,5.79,669373,500022,field_out,hit_into_play,12,R,L,2,1,3.1,2.42,0.89,2.06,-5.26,-140.59,1.0,-0.01,20.0,32.16,83.6,2658,6.5,Slider,60,115,3,20,0,X,2024
FF,2024-04-22,96.8,-2.25,50.4,5.96,669373,500023,,swinging_strike,1,R,L,0,0,5.47,14.59,-0.02,2.31,1.77,-131.44,2.5,-0.03,20.0,32.1,91.9,2336,6.3,4-Seam Fastball,223,116,1,20,0,S,2024
SL,2024-04-22,89.9,-1.93,49.5,5.78,669373,500024,,blocked_ball,1,L,L,3,1,2.08,4.51,0.75,1.76,-1.29,-138.32,0.42,-0.01,20.0,32.15,85.4,2744,6.0,Slider,48,116,2,20,2,X,2024
FF,2024-04-22,96.7,-2.14,50.44,5.79,669373,500025,,ball,9,L,L,3,2,6.64,14.19,0.03,1.9,-6.24,-131.05,6.39,-0.03,20.0,32.11,91.9,2453,6.2,4-Seam Fastball,238,116,3,20,2,B,2024
SL,2024-04-22,85.6,-2.13,49.55,5.73,669373,500026,field_out,hit_into_play,1,L,L,1,0,2.55,3.88,-0.57,3.08,-3.32,-127.6,-2.64,-0.01,20.0,32.16,81.3,2850,5.9,Slider,64,116,4,20,2,X,2024
FF,2024-04-22,95.3,-2.1,50.25,5.79,669373,500027,field_out,hit_into_play,5,R,L,3,2,6.97,15.93,0.41,2.41,-7.92,-148.58,1.06,-0.03,20.0,32.1,90.5,2530,6.2,4-Seam Fastball,186,117,1,20,1,X,2024
FF,2024-04-22,97.7,-2.09,50.89,5.88,669373,500028,strikeout,swinging_strike,7,L,L,1,2,7.24,14.86,0.29,2.66,3.1,-131.08,2.91,-0.03,20.0,32.1,92.8,2329,6.5,4-Seam Fastball,218,118,1,20,2,S,2024
SL,2024-04-22,85.1,-1.94,49.96,5.78,669373,500029,,ball,8,L,L,0,2,2.24,2.36,-0.49,2.32,5.6,-128.75,-5.31,-0.01,20.0,32.16,80.8,2743,6.3,Slider,50,119,1,20,2,B,2024
SL,2024-04-22,86.7,-2.07,50.15,5.65,669373,500030,,ball,14,R,L,2,0,0.59,0.45,1.4,2.21,1.09,-147.36,4.02,-0.0,20.0,32.17,82.4,2671,5.9,Slider,77,119,2,20,2,B,2024
FF,2024-04-22,96.1,-2.34,50.13,5.8,669373,500031,,ball,13,R,L,0,1,7.97,14.08,1.24,2.5,2.63,-120.46,0.91,-0.04,20.0,32.11,91.3,2422,6.2,4-Seam Fastball,216,119,3,20,1,B,2024
FF,2024-04-22,97.5,-2.31,49.77,5.7,669373,500032,,ball,14,L,L,3,1,3.92,14.76,0.3,0.94,-7.76,-130.56,5.91,-0.02,20.0,32.1,92.6,2107,6.1,4-Seam Fastball,195,119,4,20,0,B,2024
FF,2024-04-22,95.9,-2.2,50.06,5.84,669373,500033,single,hit_into_play,8,L,L,2,2,9.45,14.37,0.12,2.15,1.89,-137.09,-9.23,-0.05,20.0,32.11,91.1,2347,6.1,4-Seam Fastball,230,119,5,20,2,X,2024
SL,2024-04-22,83.4,-2.18,49.82,5.63,669373,500034,,called_strike,5,R,L,2,1,3.24,2.72,0.82,1.76,-0.42,-118.83,-5.44,-0.02,20.0,32.16,79.2,2856,6.1,Slider,85,120,1,20,2,S,2024
SL,2024-04-22,85.6,-2.03,49.91,5.83,669373,500035,,ball,2,R,L,1,2,2.59,4.25,-0.66,2.32,-1.79,-132.68,-3.51,-0.01,20.0,32.15,81.3,2802,6.3,Slider,103,120,2,20,1,B,2024
SL,2024-04-22,86.9,-1.98,49.88,5.78,669373,500036,,called_strike,7,R,L,2,1,2.13,4.62,0.21,3.0,4.83,-121.41,-0.76,-0.01,20.0,32.15,82.6,2798,6.1,Slider,83,120,3,20,1,S,2024
FF,2024-04-22,98.0,-2.08,49.91,5.74,669373,500037,,called_strike,12,L,L,1,0,7.55,16.2,1.08,2.31,-2.7,-135.54,-2.97,-0.04,20.0,32.1,93.1,2500,6.3,4-Seam Fastball,209,120,4,20,0,S,2024
SL,2024-04-22,84.1,-1.95,50.54,5.78,669373,500038,,foul,1,R,L,1,2,4.75,0.49,0.07,2.97,1.54,-128.62,-4.34,-0.02,20.0,32.17,79.9,2661,6.1,Slider,65,120,5,20,1,S,2024
SL,2024-04-22,84.0,-1.58,49.52,5.54,669373,500039,strikeout,swinging_strike,11,L,L,1,2,1.54,1.65,-0.94,2.79,-12.48,-126.57,-8.83,-0.01,20.0,32.17,79.8,2664,6.3,Slider,58,120,6,20,0,S,2024
FF,2024-04-22,96.2,-2.17,50.24,5.76,669373,500040,,ball,7,L,L,2,0,4.84,14.99,-0.21,2.52,-0.79,-120.95,0.12,-0.02,20.0,32.1,91.4,2403,6.1,4-Seam Fastball,210,121,1,21,1,B,2024
FF,2024-04-22,97.7,-2.02,49.92,5.5,669373,500041,,foul,4,L,L,0,2,8.06,16.94,-0.31,3.12,-2.85,-141.37,1.92,-0.04,20.0,32.09,92.8,2349,6.3,4-Seam Fastball,198,121,2,21,0,S,2024
FF,2024-04-22,97.3,-2.08,50.18,5.94,669373,500042,field_out,hit_into_play,6,R,L,1,0,7.33,14.92,0.04,2.85,-0.25,-138.0,5.4,-0.04,20.0,32.1,92.4,2471,6.4,4-Seam Fastball,197,121,3,21,1,X,2024
FF,2024-04-22,96.8,-1.56,50.0,5.89,669373,500043,,ball,3,R,L,0,0,8.32,18.44,0.45,2.96,2.13,-134.4,-6.07,-0.04,20.0,32.09,91.9,2256,6.0,4-Seam Fastball,208,122,1,21,1,B,2024
