pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
FS,2022-07-10,93.6,2.0,50.54,5.86,650556,500041,field_out,hit_into_play,5,L,R,3,0,-10.9,-2.27,-0.37,2.25,4.98,-134.75,1.89,0.05,20.0,32.18,88.9,1512,6.0,Splitter,210,124,1,21,2,X,2022
FS,2022-07-10,92.7,2.01,50.14,5.73,650556,500042,,ball,11,L,R,0,1,-10.37,-4.89,-1.56,1.8,-5.53,-150.58,-6.99,0.05,20.0,32.2,88.1,1308,6.4,Splitter,233,125,1,21,1,B,2022
FF,2022-07-10,102.0,1.91,49.87,5.88,650556,500043,,ball,3,R,R,1,1,-8.81,13.68,0.1,2.36,9.01,-119.06,-1.21,0.04,20.0,32.11,96.9,2037,6.2,4-Seam Fastball,195,125,2,21,2,B,2022
FF,2022-07-10,101.7,2.32,49.68,5.97,650556,500044,,called_strike,7,L,R,0,1,-7.54,14.71,-0.29,3.1,-10.56,-129.23,3.02,0.04,20.0,32.1,96.6,2178,6.3,4-Seam Fastball,190,125,3,21,1,S,2022
FF,2022-07-14,100.6,2.12,49.7,5.94,650556,500045,,ball,5,R,R,0,0,-8.92,13.43,-0.7,3.13,1.3,-111.72,1.34,0.04,20.0,32.11,95.6,2285,6.0,4-Seam Fastball,177,125,4,21,1,B,2022
FF,2022-07-14,100.7,1.93,49.71,5.96,650556,500046,,called_strike,11,R,R,1,2,-9.66,12.23,1.9,2.11,13.87,-126.88,-16.1,0.05,20.0,32.12,95.7,2252,6.2,4-Seam Fastball,177,125,5,21,1,S,2022
FS,2022-07-14,94.3,2.13,50.56,5.89,650556,500047,,swinging_strike,5,L,R,1,0,-14.21,-5.34,-0.5,2.48,0.24,-119.34,-2.23,0.07,20.0,32.2,89.6,1368,6.2,Splitter,213,125,6,21,0,S,2022
FS,2022-07-14,94.6,1.84,49.6,5.91,650556,500048,,ball,13,R,R,0,0,-11.22,-4.65,-1.64,2.35,0.65,-132.16,-1.67,0.05,20.0,32.2,89.9,1502,6.0,Splitter,215,125,7,21,2,B,2022
FS,2022-07-14,94.8,1.97,50.1,5.9,650556,500049,,foul,4,L,R,2,1,-11.83,-2.92,-0.75,2.71,-1.07,-124.46,7.11,0.06,20.0,32.19,90.1,1363,6.2,Splitter,241,125,8,21,2,S,2022
FF,2022-07-14,98.2,2.47,49.81,5.97,650556,500050,,ball,5,L,R,1,0,-9.86,13.54,-0.42,1.96,-1.98,-129.38,-4.26,0.05,20.0,32.11,93.3,2370,6.1,4-Seam Fastball,185,126,1,21,1,B,2022
FF,2022-07-14,101.0,2.23,49.39,5.89,650556,500051,,foul,6,R,R,0,2,-5.45,12.01,-0.3,2.08,-5.67,-125.17,-5.37,0.03,20.0,32.12,95.9,2420,6.0,4-Seam Fastball,210,126,2,21,0,S,2022
FF,2022-07-14,100.4,1.93,50.32,6.03,650556,500052,field_out,hit_into_play,7,L,R,2,0,-7.97,15.54,0.68,1.93,8.18,-118.51,-4.71,0.04,20.0,32.1,95.4,2288,6.2,4-Seam Fastball,221,126,3,21,2,X,2022
FF,2022-07-14,97.5,2.33,49.91,6.12,650556,500053,field_out,hit_into_play,9,R,R,0,0,-7.39,14.12,-0.27,2.16,-11.12,-113.18,4.69,0.04,20.0,32.11,92.6,2507,6.2,4-Seam Fastball,185,127,1,22,1,X,2022
FS,2022-07-14,95.0,1.76,50.0,5.82,650556,500054,strikeout,swinging_strike,2,R,R,1,2,-13.98,-2.28,-0.71,2.38,2.8,-136.69,-3.78,0.07,20.0,32.18,90.2,1429,6.3,Splitter,218,128,1,22,2,S,2022
FF,2022-07-14,102.2,1.88,50.22,5.91,650556,500055,strikeout,swinging_strike,3,R,R,1,2,-7.27,13.88,-0.79,2.54,7.56,-138.08,-2.32,0.03,20.0,32.11,97.1,2164,6.0,4-Seam Fastball,182,129,1,22,2,S,2022
FF,2022-07-14,101.7,1.82,50.05,5.98,650556,500056,,ball,14,R,R,0,2,-10.05,15.07,-1.72,2.62,5.53,-134.04,-0.47,0.05,20.0,32.1,96.7,2267,6.1,4-Seam Fastball,206,130,1,22,1,B,2022
FF,2022-07-14,101.9,1.94,49.89,5.93,650556,500057,strikeout,swinging_strike,3,R,R,2,2,-6.4,11.13,0.43,2.96,-2.81,-111.56,-0.2,0.03,20.0,32.12,96.8,2386,6.4,4-Seam Fastball,187,130,2,22,0,S,2022
FF,2022-07-14,99.0,2.17,50.01,5.99,650556,500058,field_out,hit_into_play,12,R,R,1,0,-7.93,14.72,1.62,2.23,-7.41,-120.7,-0.96,0.04,20.0,32.1,94.1,2418,6.3,4-Seam Fastball,203,131,1,22,2,X,2022
FF,2022-07-14,100.6,2.1,50.22,6.03,650556,500059,,called_strike,12,R,R,2,0,-4.84,14.47,1.17,1.56,2.69,-124.15,-1.02,0.02,20.0,32.1,95.6,2495,6.2,4-Seam Fastball,202,132,1,22,2,S,2022
FF,2022-07-14,100.7,2.05,49.61,5.95,650556,500060,,ball,8,L,R,1,0,-5.23,13.37,0.08,2.92,-3.74,-137.08,-2.07,0.03,20.0,32.11,95.6,2248,6.4,4-Seam Fastball,204,132,2,22,2,B,2022
SL,2022-07-14,85.8,2.09,50.35,5.71,650556,500061,double,hit_into_play,7,L,R,1,0,-3.12,0.45,0.29,2.6,6.03,-128.09,-1.21,0.01,20.0,32.17,81.5,2492,5.7,Slider,91,132,3,22,0,X,2022
FF,2022-07-14,98.2,2.03,50.15,6.23,650556,500062,,ball,3,R,R,0,1,-8.82,14.68,-0.49,2.18,-0.6,-129.83,2.65,0.04,20.0,32.1,93.2,2220,6.3,4-Seam Fastball,197,133,1,23,2,B,2022
FS,2022-07-14,94.4,1.88,49.86,5.93,650556,500063,field_out,hit_into_play,8,R,R,3,0,-9.81,-6.75,0.18,2.81,-3.41,-129.66,1.37,0.05,20.0,32.21,89.7,1504,6.3,Splitter,226,133,2,23,0,X,2022
FF,2022-07-14,99.9,2.14,49.56,6.08,650556,500064,,called_strike,6,L,R,3,2,-8.29,12.23,-0.29,2.55,1.17,-123.76,-5.35,0.04,20.0,32.12,94.9,2229,6.3,4-Seam Fastball,204,134,1,23,0,S,2022
FF,2022-07-14,101.1,1.88,49.77,6.11,650556,500065,,ball,4,R,R,0,0,-9.49,12.02,-0.73,3.15,1.35,-111.93,-5.8,0.05,20.0,32.12,96.0,2243,6.1,4-Seam Fastball,214,134,2,23,0,B,2022
FF,2022-07-18,103.7,2.27,50.11,5.98,650556,500066,,ball,8,L,R,1,1,-7.87,13.06,0.31,2.7,-2.91,-105.91,-6.42,0.04,20.0,32.11,98.5,2340,6.3,4-Seam Fastball,190,134,3,23,1,B,2022
FS,2022-07-18,95.1,1.88,49.94,5.85,650556,500067,,foul,8,L,R,1,0,-12.73,-3.71,0.74,1.65,-5.08,-134.15,4.35,0.06,20.0,32.19,90.4,1310,5.9,Splitter,206,134,4,23,1,S,2022
FS,2022-07-18,92.6,1.94,49.52,5.9,650556,500068,,called_strike,14,L,R,0,1,-15.37,-3.84,-1.15,2.02,6.16,-146.91,0.18,0.07,20.0,32.19,87.9,1409,6.4,Splitter,206,134,5,23,1,S,2022
SL,2022-07-18,87.6,1.94,50.02,5.88,650556,500069,,ball,9,R,R,0,2,-3.04,-0.06,-0.62,3.2,6.14,-144.85,0.25,0.01,20.0,32.17,83.2,2576,6.2,Slider,115,134,6,23,1,B,2022
FS,2022-07-18,94.1,1.85,49.91,5.95,650556,500070,,swinging_strike,13,L,R,3,1,-12.55,-5.25,0.34,4.28,9.71,-128.33,3.13,0.06,20.0,32.2,89.4,1426,6.4,Splitter,205,134,7,23,0,S,2022
FF,2022-07-18,97.1,1.88,49.6,6.09,650556,500071,,ball,4,R,R,2,2,-9.73,15.93,-0.41,2.74,2.95,-139.9,-0.9,0.05,20.0,32.1,92.3,2216,6.4,4-Seam Fastball,198,134,8,23,2,B,2022
FF,2022-07-18,100.2,1.89,50.29,6.07,650556,500072,,ball,11,L,R,1,2,-6.29,12.41,2.27,3.78,-1.77,-129.32,5.39,0.03,20.0,32.11,95.2,2408,5.9,4-Seam Fastball,212,135,1,23,2,B,2022
FF,2022-07-18,102.2,2.11,50.29,6.12,650556,500073,,ball,3,L,R,2,1,-10.26,12.11,0.78,2.06,-2.23,-139.62,6.65,0.05,20.0,32.12,97.1,2310,6.4,4-Seam Fastball,198,135,2,23,0,B,2022
FF,2022-07-18,100.4,2.14,50.05,5.91,650556,500074,,foul,3,R,R,0,1,-7.27,15.86,0.82,2.65,-4.78,-115.49,-0.27,0.03,20.0,32.1,95.4,2170,6.6,4-Seam Fastball,191,135,3,23,2,S,2022
FF,2022-07-18,101.7,2.05,49.9,6.1,650556,500075,,called_strike,8,R,R,1,2,-7.39,16.9,-0.52,2.32,-1.12,-148.79,3.54,0.04,20.0,32.09,96.6,2257,6.4,4-Seam Fastball,180,135,4,23,0,S,2022
FS,2022-07-18,91.6,1.92,49.86,5.85,650556,500076,,ball,4,R,R,3,2,-13.85,-6.98,0.53,2.73,-0.65,-131.16,1.1,0.07,20.0,32.21,87.0,1428,6.0,Splitter,240,135,5,23,1,B,2022
FS,2022-07-18,94.8,2.05,50.55,6.03,650556,500077,,ball,11,R,R,2,0,-11.35,-3.26,0.53,3.7,6.71,-131.81,0.64,0.05,20.0,32.19,90.0,1387,6.4,Splitter,233,135,6,23,2,B,2022
FS,2022-07-18,94.0,1.94,50.43,6.04,650556,500078,strikeout,swinging_strike,7,L,R,0,2,-11.34,-1.82,-0.09,2.39,-3.63,-129.98,1.06,0.05,20.0,32.18,89.3,1464,6.4,Splitter,179,135,7,23,2,S,2022
FS,2022-07-18,92.7,1.98,50.18,5.9,650556,500079,,foul,9,L,R,0,0,-13.31,-4.69,-0.37,2.59,8.93,-125.24,-0.43,0.06,20.0,32.2,88.0,1303,6.7,Splitter,191,136,1,23,1,S,2022
FF,2022-07-18,102.5,2.13,49.74,5.97,650556,500080,,foul,13,L,R,2,2,-6.43,14.22,0.92,0.57,-0.86,-128.38,2.84,0.03,20.0,32.11,97.4,2410,6.0,4-Seam Fastball,193,136,2,23,0,S,2022
FF,2022-07-18,100.4,1.9,49.79,6.19,650556,500081,,ball,3,L,R,3,2,-9.44,12.89,-0.47,3.35,-9.04,-140.38,8.91,0.05,20.0,32.11,95.4,2319,6.6,4-Seam Fastball,211,136,3,23,2,B,2022
FS,2022-07-18,95.5,2.27,50.38,6.04,650556,500082,,foul,9,R,R,2,1,-10.81,-3.26,0.44,2.46,-0.11,-129.29,7.87,0.05,20.0,32.19,90.8,1328,6.2,Splitter,214,136,4,23,0,S,2022
FF,2022-07-18,99.7,1.94,50.15,6.07,650556,500083,,swinging_strike,1,L,R,2,1,-8.12,10.78,-0.56,2.96,6.78,-135.23,-6.75,0.04,20.0,32.12,94.7,2276,6.4,4-Seam Fastball,203,136,5,23,0,S,2022
FS,2022-07-18,95.2,2.16,50.25,5.94,650556,500084,,swinging_strike,12,L,R,0,1,-13.33,-3.61,-1.86,2.28,3.1,-127.45,-6.41,0.06,20.0,32.19,90.4,1465,5.9,Splitter,228,136,6,23,2,S,2022
FF,2022-07-18,99.2,2.14,49.72,5.99,650556,500085,,foul,13,R,R,2,2,-6.97,14.13,1.0,1.98,-3.25,-120.86,-4.62,0.03,20.0,32.11,94.3,2457,6.5,4-Seam Fastball,201,136,7,23,0,S,2022
FS,2022-07-18,95.4,2.26,49.73,5.89,650556,500086,strikeout,swinging_strike,12,L,R,0,2,-13.35,-1.89,-0.95,2.26,-2.21,-132.38,-2.61,0.06,20.0,32.18,90.6,1512,6.4,Splitter,247,136,8,23,1,S,2022
FF,2022-07-21,104.0,2.22,49.76,5.98,650556,500087,single,hit_into_play,11,L,R,1,1,-10.94,14.26,-0.84,3.34,-6.36,-164.92,-5.68,0.05,20.0,32.11,98.8,2111,6.1,4-Seam Fastball,214,137,1,23,0,X,2022
FS,2022-07-21,93.2,2.19,49.95,5.84,650556,500088,,foul,4,L,R,1,2,-12.38,-3.74,-0.33,2.58,9.99,-125.89,0.04,0.06,20.0,32.19,88.6,1295,6.3,Splitter,190,138,1,23,1,S,2022
FF,2022-07-21,99.5,2.03,49.78,5.97,650556,500089,force_out,hit_into_play,2,L,R,3,2,-8.26,10.74,-0.38,2.99,3.6,-133.57,4.84,0.04,20.0,32.12,94.5,2325,6.4,4-Seam Fastball,226,138,2,23,2,X,2022
FS,2022-07-21,93.6,2.04,49.72,5.75,650556,500090,,foul_tip,9,L,R,0,0,-13.4,-2.32,0.0,2.69,6.2,-128.54,1.43,0.06,20.0,32.19,88.9,1360,6.5,Splitter,210,139,1,24,2,S,2022
FS,2022-07-21,93.8,2.18,50.35,5.77,650556,500091,,foul,2,L,R,1,0,-13.68,-4.99,-0.73,2.64,3.17,-130.21,2.4,0.07,20.0,32.2,89.1,1407,6.1,Splitter,234,139,2,24,0,S,2022
FS,2022-07-21,94.2,1.93,49.84,6.13,650556,500092,,ball,11,L,R,2,1,-10.69,-4.57,-1.44,2.15,0.78,-141.97,-5.53,0.05,20.0,32.2,89.5,1524,6.3,Splitter,215,139,3,24,2,B,2022
FF,2022-07-21,101.4,1.87,50.36,5.92,650556,500093,,foul_tip,12,R,R,3,0,-9.85,13.89,2.58,3.17,5.01,-131.5,3.7,0.05,20.0,32.11,96.3,2100,6.1,4-Seam Fastball,213,139,4,24,0,S,2022
FF,2022-07-21,99.9,2.06,49.89,6.06,650556,500094,,called_strike,13,R,R,1,2,-10.46,15.95,-0.98,1.82,4.02,-141.59,2.25,0.05,20.0,32.1,94.9,2266,6.4,4-Seam Fastball,200,139,5,24,2,S,2022
FS,2022-07-21,96.5,2.09,49.57,5.93,650556,500095,,foul,6,R,R,1,1,-12.77,-3.1,-0.05,2.4,-9.82,-138.28,-4.47,0.06,20.0,32.19,91.7,1375,6.0,Splitter,232,139,6,24,0,S,2022
FF,2022-07-21,98.8,1.95,49.76,5.78,650556,500096,,swinging_strike,9,R,R,2,0,-5.55,15.49,0.57,1.59,-9.71,-151.51,-7.29,0.03,20.0,32.1,93.8,2304,6.1,4-Seam Fastball,191,139,7,24,0,S,2022
SL,2022-07-21,88.7,1.86,49.94,5.75,650556,500097,,called_strike,1,L,R,1,0,-4.29,-1.37,0.61,2.93,-0.8,-124.19,7.14,0.02,20.0,32.18,84.2,2594,6.1,Slider,97,139,8,24,0,S,2022
FF,2022-07-21,99.4,2.08,49.61,6.12,650556,500098,grounded_into_double_play,hit_into_play,1,L,R,3,0,-9.49,15.32,-0.79,3.23,-7.52,-127.1,-6.29,0.05,20.0,32.1,94.5,2181,6.3,4-Seam Fastball,177,140,1,24,1,X,2022
FS,2022-07-21,92.8,1.95,49.92,5.99,650556,500099,,foul,3,L,R,0,0,-14.88,-2.69,0.26,2.63,0.26,-142.01,5.54,0.07,20.0,32.19,88.2,1267,6.0,Splitter,219,141,1,24,0,S,2022
FS,2022-07-21,92.9,2.03,49.71,5.89,650556,500000,,ball,6,L,R,2,2,-12.2,-1.44,-0.2,2.6,3.04,-126.24,4.15,0.06,20.0,32.18,88.2,1291,6.0,Splitter,242,141,2,24,1,B,2022
FS,2022-07-21,94.6,1.89,49.77,5.89,650556,500001,,foul,7,R,R,2,2,-11.93,-5.64,0.63,1.85,8.71,-136.93,-0.07,0.06,20.0,32.2,89.9,1378,6.3,Splitter,217,141,3,24,0,S,2022
FS,2022-07-21,94.3,1.86,50.26,5.87,650556,500002,,foul,14,R,R,1,1,-13.7,-4.78,-1.2,2.66,1.23,-142.42,2.04,0.07,20.0,32.2,89.6,1328,6.4,Splitter,212,141,4,24,0,S,2022
FS,2022-07-21,96.5,1.7,50.18,5.75,650556,500003,,ball,3,L,R,2,0,-13.73,-3.14,0.48,2.12,-0.77,-117.71,-2.82,0.07,20.0,32.19,91.6,1334,6.0,Splitter,198,141,5,24,2,B,2022
FS,2022-07-21,93.9,1.92,49.52,5.84,650556,500004,,foul,7,L,R,0,0,-11.75,-4.57,0.09,2.2,4.15,-145.37,-3.2,0.06,20.0,32.2,89.2,1451,6.3,Splitter,229,141,6,24,2,S,2022
FF,2022-07-21,101.0,1.89,50.03,5.79,650556,500005,,foul,9,L,R,0,1,-7.94,13.99,0.66,2.12,2.83,-139.42,6.92,0.04,20.0,32.11,95.9,2255,5.8,4-Seam Fastball,215,141,7,24,2,S,2022
FS,2022-07-21,93.9,1.94,50.34,5.94,650556,500006,,ball,13,L,R,0,0,-11.28,-2.08,0.68,1.32,2.44,-123.9,-4.86,0.05,20.0,32.18,89.2,1330,6.4,Splitter,234,141,8,24,0,B,2022
FS,2022-07-21,93.3,2.15,50.28,5.9,650556,500007,field_out,hit_into_play,9,L,R,1,2,-11.29,-3.42,-0.79,2.16,1.31,-139.27,0.56,0.05,20.0,32.19,88.7,1311,6.3,Splitter,199,142,1,24,0,X,2022
FS,2022-07-24,96.5,2.23,49.79,5.93,650556,500008,grounded_into_double_play,hit_into_play,7,L,R,1,0,-10.87,-4.14,0.11,1.58,-5.43,-133.31,-7.32,0.05,20.0,32.19,91.6,1384,6.1,Splitter,214,143,1,24,2,X,2022
FS,2022-07-24,93.5,2.12,50.08,5.99,650556,500009,,called_strike,12,L,R,0,0,-12.46,-7.04,-1.67,3.86,2.75,-120.33,2.34,0.06,20.0,32.21,88.8,1350,6.1,Splitter,233,144,1,24,1,S,2022
FF,2022-07-24,98.0,2.23,49.88,5.97,650556,500010,,foul,2,R,R,1,0,-6.55,16.11,0.76,2.01,-5.44,-127.05,2.69,0.03,20.0,32.1,93.1,2349,6.0,4-Seam Fastball,178,144,2,24,2,S,2022
FS,2022-07-24,93.4,1.95,50.24,5.93,650556,500011,,called_strike,14,L,R,3,0,-13.38,-3.65,1.31,3.06,5.53,-138.89,-0.46,0.06,20.0,32.19,88.7,1476,6.0,Splitter,196,144,3,24,2,S,2022
FS,2022-07-24,96.9,1.9,50.31,5.93,650556,500012,,foul,12,L,R,0,0,-10.49,-4.97,1.16,2.36,5.41,-113.02,-1.98,0.05,20.0,32.2,92.1,1478,6.4,Splitter,238,144,4,24,0,S,2022
FS,2022-07-24,94.3,1.95,50.63,5.83,650556,500013,,called_strike,6,R,R,3,1,-13.55,-2.94,0.41,2.19,5.45,-129.83,-7.43,0.07,20.0,32.19,89.6,1430,6.4,Splitter,220,144,5,24,2,S,2022
FF,2022-07-24,101.0,1.98,49.46,5.97,650556,500014,,ball,6,R,R,0,2,-9.81,14.63,0.52,3.22,-3.83,-122.09,-4.35,0.05,20.0,32.1,96.0,2307,6.3,4-Seam Fastball,211,144,6,24,0,B,2022
FS,2022-07-24,93.8,2.2,50.05,5.95,650556,500015,,ball,13,L,R,1,1,-9.98,-1.5,0.76,0.78,-6.9,-125.44,6.04,0.05,20.0,32.18,89.1,1499,6.2,Splitter,222,144,7,24,2,B,2022
FS,2022-07-24,93.6,1.86,49.64,5.87,650556,500016,,foul,14,R,R,0,1,-17.47,-5.76,0.88,3.89,-2.3,-155.82,5.61,0.08,20.0,32.2,88.9,1366,5.9,Splitter,200,144,8,24,0,S,2022
FF,2022-07-24,100.0,2.08,49.98,6.21,650556,500017,,foul,14,R,R,3,0,-8.22,11.36,0.18,3.75,2.98,-138.12,2.09,0.04,20.0,32.12,95.0,2239,6.3,4-Seam Fastball,162,145,1,25,1,S,2022
FS,2022-07-24,96.8,1.78,49.64,6.0,650556,500018,,foul,6,L,R,0,0,-12.46,-2.15,0.61,1.99,-3.97,-131.11,-0.47,0.06,20.0,32.18,92.0,1355,6.5,Splitter,202,145,2,25,2,S,2022
FF,2022-07-24,96.9,2.03,50.4,5.81,650556,500019,,foul,11,R,R,3,1,-5.72,14.76,0.86,2.76,-5.35,-122.93,-2.12,0.03,20.0,32.1,92.0,2255,6.2,4-Seam Fastball,198,145,3,25,0,S,2022
FF,2022-07-24,100.3,2.02,49.74,6.04,650556,500020,,called_strike,14,L,R,1,1,-9.16,11.8,0.88,3.29,-7.63,-121.05,5.33,0.04,20.0,32.12,95.2,2320,5.9,4-Seam Fastball,185,145,4,25,2,S,2022
FF,2022-07-24,99.6,2.02,50.37,6.0,650556,500021,,blocked_ball,12,R,R,3,1,-10.57,12.63,0.98,2.22,11.18,-137.86,3.33,0.05,20.0,32.11,94.6,2348,6.2,4-Seam Fastball,189,145,5,25,2,X,2022
FS,2022-07-24,93.6,1.99,50.46,5.91,650556,500022,,ball,13,R,R,0,1,-13.58,-4.02,1.05,1.78,2.97,-114.4,-4.39,0.07,20.0,32.19,88.9,1485,6.5,Splitter,229,145,6,25,0,B,2022
SL,2022-07-24,88.1,1.9,49.65,5.63,650556,500023,,ball,13,R,R,1,1,-1.63,0.48,-1.7,2.33,-8.29,-117.41,-0.24,0.01,20.0,32.17,83.7,2370,6.1,Slider,75,145,7,25,2,B,2022
FF,2022-07-24,98.8,1.66,49.84,5.86,650556,500024,field_out,hit_into_play,12,L,R,1,2,-9.16,12.92,-1.02,1.75,2.91,-132.16,0.51,0.04,20.0,32.11,93.8,2390,6.3,4-Seam Fastball,181,145,8,25,1,X,2022
FS,2022-07-24,95.6,1.86,50.38,5.86,650556,500025,,ball,11,R,R,2,2,-13.28,-4.43,-1.69,2.7,3.87,-125.24,-5.92,0.06,20.0,32.2,90.8,1483,6.1,Splitter,235,146,1,25,2,B,2022
FF,2022-07-24,99.0,1.94,49.99,6.11,650556,500026,,ball,9,L,R,0,0,-11.52,11.96,0.15,3.44,0.96,-131.98,-3.34,0.06,20.0,32.12,94.0,2241,6.4,4-Seam Fastball,208,146,2,25,1,B,2022
FS,2022-07-24,96.7,2.04,50.24,5.95,650556,500027,,ball,5,L,R,3,0,-13.15,-4.73,-0.18,1.83,-0.4,-146.97,-12.1,0.06,20.0,32.2,91.9,1388,6.5,Splitter,222,146,3,25,0,B,2022
FS,2022-07-24,94.8,1.92,49.98,5.74,650556,500028,,swinging_strike,14,R,R,0,0,-12.82,-5.79,1.11,2.78,-7.19,-122.67,8.17,0.06,20.0,32.2,90.1,1269,6.5,Splitter,203,146,4,25,1,S,2022
FF,2022-07-28,100.3,2.17,50.11,6.11,650556,500029,,swinging_strike,13,L,R,1,0,-5.9,13.95,-1.88,2.97,-0.45,-139.46,0.08,0.03,20.0,32.11,95.3,2329,6.0,4-Seam Fastball,185,146,5,25,2,S,2022
FF,2022-07-28,99.5,2.13,49.99,5.93,650556,500030,force_out,hit_into_play,5,R,R,1,1,-8.52,13.61,0.78,2.85,0.4,-115.99,1.58,0.04,20.0,32.11,94.5,2329,6.4,4-Seam Fastball,204,146,6,25,2,X,2022
FS,2022-07-28,93.6,1.94,50.5,5.74,650556,500031,single,hit_into_play,14,L,R,2,2,-15.05,-4.63,-1.18,0.65,-0.03,-136.5,-0.21,0.07,20.0,32.2,88.9,1275,6.2,Splitter,224,147,1,25,2,X,2022
FF,2022-07-28,100.0,1.8,50.13,6.07,650556,500032,,foul,2,L,R,2,0,-9.87,14.24,0.54,1.89,-1.52,-124.75,1.19,0.05,20.0,32.11,95.0,2304,6.3,4-Seam Fastball,193,148,1,25,1,S,2022
FF,2022-07-28,101.1,1.96,49.83,5.91,650556,500033,,foul,11,R,R,0,0,-9.17,14.64,1.29,2.64,1.37,-142.44,-4.2,0.04,20.0,32.1,96.0,2228,6.3,4-Seam Fastball,193,148,2,25,2,S,2022
FF,2022-07-28,100.8,1.97,50.3,5.95,650556,500034,,ball,3,R,R,1,0,-7.3,13.88,0.47,1.83,4.02,-125.37,4.66,0.04,20.0,32.11,95.8,2360,6.3,4-Seam Fastball,184,148,3,25,2,B,2022
FF,2022-07-28,102.2,2.03,49.54,5.96,650556,500035,double,hit_into_play,4,L,R,3,2,-7.73,14.41,-0.77,2.76,6.57,-138.23,7.04,0.04,20.0,32.1,97.1,2288,6.4,4-Seam Fastball,192,148,4,25,1,X,2022
FS,2022-07-28,92.8,1.81,50.44,5.94,650556,500036,,ball,12,R,R,3,2,-12.35,-1.93,0.15,3.56,-3.76,-136.09,3.32,0.06,20.0,32.18,88.1,1390,6.3,Splitter,226,149,1,25,0,B,2022
FS,2022-07-28,92.1,1.85,50.06,5.92,650556,500037,,ball,1,L,R,1,1,-14.3,-2.57,0.25,2.81,-0.07,-116.29,3.65,0.07,20.0,32.19,87.5,1295,6.4,Splitter,207,149,2,25,0,B,2022
FS,2022-07-28,93.7,1.74,49.46,5.97,650556,500038,,called_strike,2,R,R,2,1,-13.34,-5.38,0.4,1.81,3.13,-118.86,-1.67,0.06,20.0,32.2,89.1,1440,6.1,Splitter,199,149,3,25,1,S,2022
FF,2022-07-28,101.6,2.07,49.65,5.8,650556,500039,,ball,13,R,R,1,2,-9.07,12.84,0.5,3.7,-3.62,-138.29,4.48,0.04,20.0,32.11,96.5,2370,6.3,4-Seam Fastball,208,149,4,25,0,B,2022
FF,2022-07-28,99.7,1.97,49.89,6.0,650556,500040,,called_strike,13,R,R,1,2,-7.67,13.95,1.99,2.55,2.13,-123.39,-6.26,0.04,20.0,32.11,94.8,2315,6.0,4-Seam Fastball,191,149,5,25,1,S,2022
FS,2022-07-28,94.6,2.01,50.47,6.05,650556,500041,,ball,8,L,R,2,0,-14.77,-4.51,-0.32,2.02,1.27,-128.46,-2.11,0.07,20.0,32.2,89.9,1468,6.2,Splitter,237,149,6,25,1,B,2022
FS,2022-07-28,98.1,1.88,49.68,5.98,650556,500042,,swinging_strike,6,L,R,1,1,-11.92,-2.41,-0.48,1.69,5.34,-117.48,1.85,0.06,20.0,32.19,93.2,1487,6.4,Splitter,209,149,7,25,1,S,2022
FF,2022-07-28,100.6,1.79,49.77,5.89,650556,500043,,swinging_strike,4,L,R,0,0,-6.62,16.18,-0.13,2.88,3.36,-133.2,8.09,0.03,20.0,32.1,95.6,2258,6.1,4-Seam Fastball,198,149,8,25,0,S,2022
FS,2022-07-28,93.4,2.18,49.98,5.83,650556,500044,field_out,hit_into_play,11,R,R,0,0,-12.09,-0.98,0.87,3.14,-7.77,-123.46,-4.4,0.06,20.0,32.18,88.7,1488,6.5,Splitter,239,150,1,25,1,X,2022
FF,2022-07-28,101.4,1.93,50.21,6.2,650556,500045,field_out,hit_into_play,7,L,R,2,0,-8.36,15.23,0.25,1.66,1.88,-122.54,-0.34,0.04,20.0,32.1,96.3,2345,6.0,4-Seam Fastball,164,151,1,26,2,X,2022
FS,2022-07-28,94.3,1.98,49.79,5.98,650556,500046,,ball,14,R,R,0,1,-13.14,-5.79,-1.39,3.31,11.71,-122.32,2.71,0.06,20.0,32.2,89.6,1485,6.5,Splitter,196,152,1,26,2,B,2022
FS,2022-07-28,95.4,1.97,49.84,5.89,650556,500047,,called_strike,12,R,R,2,1,-11.79,-4.69,-0.6,4.41,1.64,-140.25,8.56,0.06,20.0,32.2,90.6,1406,6.0,Splitter,185,152,2,26,0,S,2022
FS,2022-07-28,92.5,1.88,49.31,5.9,650556,500048,,ball,2,R,R,2,0,-11.9,-2.56,-0.25,3.29,1.7,-108.29,10.49,0.06,20.0,32.19,87.8,1331,6.3,Splitter,217,152,3,26,2,B,2022
SL,2022-07-28,86.5,2.11,49.7,5.91,650556,500049,,called_strike,14,R,R,0,1,-2.86,1.09,0.89,3.69,10.82,-137.6,-4.61,0.01,20.0,32.17,82.2,2501,6.3,Slider,80,152,4,26,2,S,2022
FS,2022-07-31,93.8,2.06,50.29,5.89,650556,500050,,foul,13,R,R,1,2,-11.16,-3.67,-0.26,1.37,-3.32,-120.06,1.49,0.05,20.0,32.19,89.1,1255,5.9,Splitter,214,152,5,26,2,S,2022
