pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
SL,2021-05-19,83.8,-2.19,50.09,5.76,669373,500094,,called_strike,11,R,L,0,0,2.61,4.12,-0.23,3.93,-5.06,-149.55,-6.13,-0.01,20.0,32.15,79.7,2458,6.4,Slider,67,289,7,49,0,S,2021
CH,2021-05-19,88.8,-2.13,50.43,5.83,669373,500095,,foul,12,R,L,0,0,13.19,4.42,-0.89,2.63,-0.26,-121.29,6.68,-0.06,20.0,32.15,84.4,1682,6.2,Changeup,264,289,8,49,2,S,2021
SL,2021-05-19,85.8,-2.11,49.65,5.73,669373,500096,,foul,14,R,L,0,2,1.11,3.63,1.44,3.09,0.3,-126.89,2.33,-0.01,20.0,32.16,81.5,2658,6.0,Slider,68,290,1,49,1,S,2021
FF,2021-05-19,97.0,-2.14,50.25,5.76,669373,500097,,foul,14,L,L,3,2,7.29,15.17,1.02,2.22,7.79,-114.06,-10.32,-0.04,20.0,32.1,92.2,2420,6.0,4-Seam Fastball,173,290,2,49,0,S,2021
SL,2021-05-19,88.6,-2.02,49.98,5.75,669373,500098,,ball,8,R,L,3,1,0.02,3.48,-0.53,2.77,3.89,-123.89,-10.62,-0.0,20.0,32.16,84.2,2669,6.3,Slider,70,290,3,49,0,B,2021
SL,2021-05-19,86.7,-1.83,50.2,5.77,669373,500099,grounded_into_double_play,hit_into_play,1,L,L,2,2,2.76,2.95,-0.76,2.1,-2.58,-128.42,3.11,-0.01,20.0,32.16,82.4,2571,6.5,Slider,67,290,4,49,0,X,2021
FF,2021-05-19,96.9,-2.1,50.33,5.84,669373,500000,,foul,1,L,L,3,2,6.45,17.86,-0.55,2.39,-1.31,-131.7,1.31,-0.03,20.0,32.09,92.0,2490,6.1,4-Seam Fastball,200,291,1,49,1,S,2021
FF,2021-05-19,99.4,-2.12,50.36,5.7,669373,500001,,swinging_strike,5,L,L,0,1,7.58,13.89,-0.8,3.22,-4.18,-144.51,-4.19,-0.04,20.0,32.11,94.5,2355,6.2,4-Seam Fastball,229,291,2,49,0,S,2021
SL,2021-05-19,87.1,-2.38,49.77,5.54,669373,500002,,foul,6,R,L,0,0,0.93,3.23,-0.12,1.68,-0.09,-134.09,4.49,-0.0,20.0,32.16,82.7,2571,6.3,Slider,74,291,3,49,0,S,2021
CH,2021-05-19,87.1,-1.93,50.14,5.84,669373,500003,field_out,hit_into_play,2,R,L,0,0,12.35,7.45,-0.79,2.44,5.83,-121.9,3.74,-0.06,20.0,32.14,82.7,1631,6.5,Changeup,221,291,4,49,0,X,2021
CH,2021-05-19,87.9,-2.1,50.18,5.65,669373,500004,,foul,1,L,L,1,1,10.66,3.68,0.3,1.87,3.26,-124.49,4.14,-0.05,20.0,32.16,83.5,1813,5.7,Changeup,242,292,1,49,1,S,2021
CH,2021-05-19,87.9,-2.0,49.82,5.92,669373,500005,,foul,7,L,L,0,1,12.84,4.41,0.71,3.5,1.9,-115.43,-4.29,-0.06,20.0,32.15,83.5,1654,5.9,Changeup,233,292,2,49,1,S,2021
SL,2021-05-19,86.4,-2.14,50.12,5.69,669373,500006,,foul,13,R,L,2,2,3.56,5.75,1.31,3.1,-2.43,-123.29,6.82,-0.02,20.0,32.15,82.0,2659,6.6,Slider,65,292,3,49,1,S,2021
SL,2021-05-19,86.7,-2.14,49.92,5.75,669373,500007,,called_strike,12,R,L,1,0,0.27,1.03,-1.39,2.99,2.1,-120.81,2.16,-0.0,20.0,32.17,82.4,2559,6.0,Slider,74,292,4,49,2,S,2021
SL,2021-05-19,86.2,-2.0,50.33,5.66,669373,500008,strikeout,swinging_strike,13,R,L,3,2,-0.88,4.16,0.92,3.69,-6.17,-135.75,3.0,0.0,20.0,32.15,81.9,2869,6.2,Slider,75,292,5,49,1,S,2021
FF,2021-05-19,97.7,-2.12,50.07,5.79,669373,500009,,ball,4,R,L,3,2,6.4,17.09,0.26,2.23,-4.35,-135.41,0.25,-0.03,20.0,32.09,92.8,2358,6.3,4-Seam Fastball,207,293,1,49,1,B,2021
CH,2021-05-19,88.2,-2.06,50.18,5.81,669373,500010,,foul,7,L,L,2,1,9.87,9.83,0.32,2.65,-3.58,-121.14,-0.3,-0.05,20.0,32.13,83.8,1579,6.4,Changeup,266,293,2,49,0,S,2021
SL,2021-05-19,85.9,-1.9,49.94,5.74,669373,500011,,ball,5,L,L,2,2,3.21,3.62,-0.46,1.56,5.46,-131.63,-2.82,-0.02,20.0,32.16,81.6,2376,6.1,Slider,67,293,3,49,0,B,2021
SL,2021-05-19,85.4,-2.08,50.1,5.66,669373,500012,,called_strike,14,L,L,2,0,1.44,5.77,0.91,1.7,1.32,-118.48,6.61,-0.01,20.0,32.15,81.1,2455,6.3,Slider,103,293,4,49,1,S,2021
CH,2021-05-19,87.7,-2.23,49.98,5.85,669373,500013,,called_strike,14,R,L,1,1,11.65,5.39,-1.3,2.98,5.89,-116.6,7.97,-0.06,20.0,32.15,83.3,1583,6.1,Changeup,235,293,5,49,2,S,2021
CH,2021-05-19,89.4,-2.11,49.65,5.75,669373,500014,force_out,hit_into_play,14,R,L,2,1,12.24,6.71,-1.45,2.21,-3.37,-130.89,2.44,-0.06,20.0,32.14,84.9,1746,6.1,Changeup,257,293,6,49,0,X,2021
SL,2021-05-19,85.7,-1.73,49.69,5.65,669373,500015,field_out,hit_into_play,8,L,L,0,0,1.18,0.85,-0.09,2.66,-4.83,-107.18,2.57,-0.01,20.0,32.17,81.4,2901,6.3,Slider,90,294,1,49,0,X,2021
FF,2021-05-19,96.0,-2.25,49.27,5.79,669373,500016,,ball,6,L,L,2,1,6.54,17.25,-0.56,2.33,4.57,-124.15,13.31,-0.03,20.0,32.09,91.2,2379,6.4,4-Seam Fastball,211,295,1,50,0,B,2021
SL,2021-05-19,87.2,-2.04,50.22,5.75,669373,500017,,called_strike,9,L,L,0,0,0.11,0.16,-0.01,2.01,-1.46,-126.64,-4.33,-0.0,20.0,32.17,82.8,2812,6.4,Slider,93,295,2,50,2,S,2021
SL,2021-05-19,86.1,-1.71,49.62,5.76,669373,500018,,ball,4,L,L,0,0,3.11,2.9,-0.75,1.57,-3.33,-145.36,3.32,-0.01,20.0,32.16,81.8,2523,6.0,Slider,87,295,3,50,0,B,2021
FF,2021-05-19,97.2,-2.23,50.48,5.76,669373,500019,,swinging_strike,2,L,L,1,1,8.88,15.84,-0.68,2.29,10.58,-121.91,0.93,-0.04,20.0,32.1,92.4,2346,6.5,4-Seam Fastball,206,295,4,50,1,S,2021
SL,2021-05-19,88.3,-2.01,50.18,5.83,669373,500020,,called_strike,12,R,L,1,0,3.73,4.6,-1.14,2.84,-4.28,-151.45,-7.19,-0.02,20.0,32.15,83.9,2748,6.5,Slider,71,295,5,50,2,S,2021
SL,2021-05-19,86.4,-1.9,50.21,5.69,669373,500021,,ball,9,L,L,1,0,3.27,3.4,-0.38,2.83,4.18,-139.53,0.45,-0.02,20.0,32.16,82.0,2732,6.4,Slider,72,295,6,50,0,B,2021
FF,2021-05-19,94.9,-2.09,49.85,5.93,669373,500022,field_out,hit_into_play,13,L,L,3,2,7.24,17.76,0.55,3.81,-4.06,-138.79,-5.79,-0.03,20.0,32.09,90.1,2480,6.1,4-Seam Fastball,219,295,7,50,2,X,2021
FF,2021-05-19,94.8,-2.3,49.98,5.86,669373,500023,,ball,1,L,L,2,1,6.76,13.67,0.33,2.31,1.16,-131.88,-3.26,-0.03,20.0,32.11,90.1,2300,6.3,4-Seam Fastball,209,296,1,50,0,B,2021
FF,2021-05-19,94.5,-1.79,49.81,5.6,669373,500024,single,hit_into_play,2,R,L,1,1,3.97,17.13,-0.1,2.47,4.19,-117.06,-7.91,-0.02,20.0,32.09,89.7,2345,6.1,4-Seam Fastball,212,296,2,50,2,X,2021
FF,2021-05-19,98.0,-1.98,49.62,5.79,669373,500025,,ball,12,R,L,3,1,3.3,13.87,-0.55,1.5,-1.29,-114.16,-2.88,-0.02,20.0,32.11,93.1,2489,6.4,4-Seam Fastball,193,297,1,50,2,B,2021
SL,2021-05-19,85.4,-2.04,49.8,5.78,669373,500026,,foul,5,R,L,0,0,2.16,3.54,0.3,3.23,8.09,-141.69,-5.24,-0.01,20.0,32.16,81.1,2760,6.3,Slider,86,297,2,50,2,S,2021
SL,2021-05-19,83.8,-1.92,50.01,5.52,669373,500027,,blocked_ball,9,R,L,2,0,-0.74,3.07,0.08,2.49,1.92,-126.85,-5.8,0.0,20.0,32.16,79.6,2873,6.4,Slider,73,297,3,50,2,X,2021
SL,2021-05-19,86.0,-1.87,49.88,5.73,669373,500028,,called_strike,1,L,L,0,0,1.81,0.74,-0.78,3.05,-2.29,-119.16,-1.98,-0.01,20.0,32.17,81.7,2722,6.6,Slider,67,297,4,50,2,S,2021
SL,2021-05-19,86.9,-2.19,50.43,5.78,669373,500029,,ball,4,L,L,0,1,5.03,3.47,0.25,2.26,9.26,-141.17,3.38,-0.02,20.0,32.16,82.5,2797,6.4,Slider,78,297,5,50,0,B,2021
FF,2021-05-19,96.6,-2.22,49.84,5.91,669373,500030,,ball,7,L,L,1,1,7.43,19.29,-0.82,2.66,-6.65,-125.7,3.47,-0.04,20.0,32.08,91.8,2444,5.9,4-Seam Fastball,178,297,6,50,0,B,2021
FF,2021-05-19,95.7,-2.32,50.05,5.71,669373,500031,,ball,12,R,L,2,0,6.64,15.01,0.37,1.32,1.1,-119.59,-5.32,-0.03,20.0,32.1,90.9,2535,6.2,4-Seam Fastball,197,297,7,50,2,B,2021
SL,2021-05-19,85.7,-1.78,49.8,5.92,669373,500032,,foul,11,R,L,1,1,3.61,2.03,-2.53,2.07,-4.92,-124.6,2.64,-0.02,20.0,32.16,81.4,2732,6.4,Slider,54,297,8,50,0,S,2021
SL,2021-05-19,86.0,-2.13,49.78,5.82,669373,500033,,called_strike,8,L,L,0,2,4.59,2.08,-0.6,2.95,5.51,-135.13,0.35,-0.02,20.0,32.16,81.7,2533,6.0,Slider,69,298,1,50,2,S,2021
FF,2021-05-19,97.0,-1.99,50.39,5.89,669373,500034,strikeout,swinging_strike,1,R,L,2,2,7.32,17.02,-0.28,2.9,8.79,-119.57,-3.06,-0.04,20.0,32.09,92.1,2215,6.5,4-Seam Fastball,205,298,2,50,0,S,2021
FF,2021-05-19,96.9,-2.11,50.23,5.79,669373,500035,,ball,12,R,L,2,0,5.39,14.98,-1.15,2.37,2.78,-124.02,2.66,-0.03,20.0,32.1,92.0,2521,6.1,4-Seam Fastball,192,299,1,50,2,B,2021
FF,2021-05-19,97.6,-2.19,50.5,5.91,669373,500036,,ball,1,R,L,1,0,6.56,16.87,-0.58,2.34,7.3,-117.63,7.82,-0.03,20.0,32.09,92.7,2530,6.3,4-Seam Fastball,215,299,2,50,1,B,2021
FF,2021-05-19,93.9,-2.02,50.55,5.83,669373,500037,,ball,8,R,L,1,0,5.83,15.89,-0.39,1.88,1.01,-127.69,-5.85,-0.03,20.0,32.1,89.2,2344,6.1,4-Seam Fastball,211,299,3,50,0,B,2021
FF,2021-05-19,96.6,-2.19,50.05,5.85,669373,500038,,foul,5,R,L,3,0,6.32,14.76,-0.01,3.07,-5.3,-128.47,-3.18,-0.03,20.0,32.1,91.7,2408,6.6,4-Seam Fastball,234,299,4,50,2,S,2021
SL,2021-05-19,86.6,-2.05,50.63,5.79,669373,500039,grounded_into_double_play,hit_into_play,7,R,L,3,1,2.71,5.99,0.44,2.6,11.43,-121.72,1.71,-0.01,20.0,32.15,82.2,2755,5.9,Slider,73,299,5,50,0,X,2021
SL,2021-05-19,86.1,-1.94,50.43,5.56,669373,500040,,ball,13,R,L,0,0,0.82,2.36,1.14,2.53,-0.5,-96.3,4.54,-0.0,20.0,32.16,81.8,2675,6.2,Slider,78,300,1,50,2,B,2021
SL,2021-05-19,85.5,-2.13,49.73,5.75,669373,500041,,swinging_strike,7,L,L,2,0,4.89,0.63,-0.76,2.23,3.59,-127.75,0.01,-0.02,20.0,32.17,81.3,2704,6.3,Slider,71,300,2,50,1,S,2021
SL,2021-05-19,85.0,-1.94,49.67,5.68,669373,500042,,swinging_strike,12,R,L,1,0,3.84,3.9,-1.38,1.94,0.34,-138.83,2.23,-0.02,20.0,32.16,80.8,2981,6.0,Slider,57,300,3,50,1,S,2021
SL,2021-05-19,83.8,-2.07,50.0,5.7,669373,500043,,ball,1,L,L,0,0,4.61,4.12,-0.46,1.65,-6.29,-127.69,-3.15,-0.02,20.0,32.15,79.6,2555,6.4,Slider,34,300,4,50,2,B,2021
FF,2021-05-19,99.6,-2.03,50.08,5.74,669373,500044,,ball,12,L,L,0,1,6.57,13.97,1.03,1.93,-1.83,-128.0,-1.01,-0.03,20.0,32.11,94.6,2358,6.2,4-Seam Fastball,196,300,5,50,0,B,2021
SL,2021-05-19,84.0,-2.03,50.53,5.71,669373,500045,,foul,9,R,L,0,2,1.69,3.95,-0.68,2.46,4.07,-144.56,6.58,-0.01,20.0,32.16,79.8,2806,6.4,Slider,38,300,6,50,0,S,2021
SL,2021-05-19,85.6,-2.14,49.92,5.82,669373,500046,field_out,hit_into_play,11,L,L,1,1,2.51,4.4,0.96,2.11,0.73,-124.55,2.27,-0.01,20.0,32.15,81.3,2496,6.3,Slider,58,300,7,50,0,X,2021
FF,2021-05-19,96.8,-2.33,50.31,5.82,669373,500047,,ball,5,R,L,1,0,6.37,15.93,-0.45,2.39,-4.4,-111.93,10.47,-0.03,20.0,32.1,91.9,2243,6.2,4-Seam Fastball,209,301,1,51,1,B,2021
FF,2021-05-19,97.5,-2.11,49.67,5.63,669373,500048,,ball,13,R,L,0,0,6.78,16.5,0.94,3.21,-4.27,-131.45,-4.5,-0.03,20.0,32.09,92.6,2595,6.1,4-Seam Fastball,219,301,2,51,2,B,2021
SL,2021-05-19,90.2,-2.03,49.74,5.79,669373,500049,,foul,7,L,L,0,1,3.98,4.75,0.04,1.55,0.93,-138.85,-8.73,-0.02,20.0,32.15,85.7,2848,6.5,Slider,77,301,3,51,1,S,2021
SL,2021-05-19,83.4,-1.9,50.0,5.79,669373,500050,strikeout,swinging_strike,8,R,L,0,2,3.39,0.38,0.01,2.43,1.24,-119.34,-5.04,-0.02,20.0,32.17,79.3,2549,6.3,Slider,68,301,4,51,1,S,2021
FF,2021-05-19,97.9,-1.94,49.7,5.68,669373,500051,field_out,hit_into_play,4,R,L,1,0,6.39,16.49,-0.71,2.85,2.08,-134.03,1.38,-0.03,20.0,32.09,93.0,2404,6.3,4-Seam Fastball,204,302,1,51,0,X,2021
FF,2021-05-19,97.7,-2.13,50.08,5.74,669373,500052,,called_strike,6,L,L,0,2,7.89,16.38,0.57,2.36,-0.34,-133.22,-0.1,-0.04,20.0,32.1,92.8,2439,6.4,4-Seam Fastball,210,303,1,51,2,S,2021
FF,2021-05-19,96.6,-2.08,49.58,5.85,669373,500053,,blocked_ball,12,R,L,2,2,6.68,15.03,-1.11,1.51,-7.0,-116.96,0.13,-0.03,20.0,32.1,91.8,2336,6.4,4-Seam Fastball,198,303,2,51,1,X,2021
SL,2021-05-19,85.0,-1.98,50.25,5.78,669373,500054,,ball,4,R,L,0,0,1.32,2.14,0.66,2.39,-4.69,-127.4,2.78,-0.01,20.0,32.16,80.8,2521,6.3,Slider,75,303,3,51,0,B,2021
SL,2021-05-19,85.6,-2.09,49.8,5.8,669373,500055,,called_strike,8,L,L,1,1,3.24,0.85,-0.47,2.51,-1.07,-126.52,-3.83,-0.02,20.0,32.17,81.3,2720,6.0,Slider,90,303,4,51,2,S,2021
FF,2021-05-19,96.4,-2.02,50.44,5.79,669373,500056,,foul,3,L,L,0,0,5.85,16.94,0.8,2.09,-3.8,-117.85,1.34,-0.03,20.0,32.09,91.6,2403,6.2,4-Seam Fastball,212,303,5,51,1,S,2021
FF,2021-05-19,97.3,-2.3,49.64,5.91,669373,500057,,blocked_ball,3,R,L,1,1,6.35,17.58,-0.44,2.01,-4.23,-132.3,-0.08,-0.03,20.0,32.09,92.4,2379,6.0,4-Seam Fastball,205,303,6,51,1,X,2021
FF,2021-05-19,96.7,-2.17,50.15,5.86,669373,500058,,foul,13,R,L,1,0,6.35,16.45,-1.89,1.74,0.6,-126.22,0.78,-0.03,20.0,32.1,91.9,2372,6.5,4-Seam Fastball,173,303,7,51,0,S,2021
FF,2021-05-19,96.2,-1.91,50.05,5.79,669373,500059,,swinging_strike,13,L,L,2,1,6.24,18.4,0.29,1.22,3.84,-125.92,1.05,-0.03,20.0,32.09,91.4,2263,5.9,4-Seam Fastball,183,303,8,51,0,S,2021
FF,2021-05-19,97.3,-2.1,50.12,5.83,669373,500060,,called_strike,6,L,L,1,2,6.46,17.45,0.17,2.96,8.06,-126.21,2.88,-0.03,20.0,32.09,92.5,2353,6.5,4-Seam Fastball,196,304,1,51,0,S,2021
FF,2021-05-19,95.4,-1.77,49.92,5.72,669373,500061,,foul,1,L,L,1,2,4.4,15.57,-0.26,3.27,5.66,-123.35,11.15,-0.02,20.0,32.1,90.6,2404,6.3,4-Seam Fastball,201,304,2,51,0,S,2021
SL,2021-05-19,86.6,-1.99,49.56,5.87,669373,500062,,ball,2,R,L,0,2,3.5,4.38,0.36,2.42,-4.33,-138.82,-8.87,-0.02,20.0,32.15,82.2,2651,6.3,Slider,70,304,3,51,0,B,2021
FF,2021-05-19,95.6,-2.07,49.63,5.84,669373,500063,,ball,1,R,L,1,0,5.23,17.34,-0.32,2.86,-5.65,-133.76,-5.55,-0.03,20.0,32.09,90.8,2283,6.4,4-Seam Fastball,193,304,4,51,1,B,2021
SL,2021-05-23,84.3,-1.91,50.23,5.6,669373,500064,,foul,9,L,L,0,2,1.1,4.9,0.51,1.87,5.6,-129.7,4.98,-0.01,20.0,32.15,80.1,2865,5.9,Slider,89,304,5,51,0,S,2021
FF,2021-05-23,97.4,-2.02,49.64,5.58,669373,500065,,swinging_strike,14,R,L,1,0,8.49,13.87,1.48,2.19,-9.17,-147.16,-1.09,-0.04,20.0,32.11,92.5,2352,6.1,4-Seam Fastball,197,304,6,51,0,S,2021
FF,2021-05-23,98.2,-2.16,49.91,5.82,669373,500066,,foul,4,R,L,0,2,5.7,15.55,0.09,2.26,6.06,-143.4,-1.13,-0.03,20.0,32.1,93.3,2514,5.9,4-Seam Fastball,195,304,7,51,2,S,2021
FF,2021-05-23,96.6,-2.09,50.06,5.79,669373,500067,,ball,13,L,L,1,0,4.99,13.81,-0.91,2.0,2.43,-134.5,-2.52,-0.02,20.0,32.11,91.7,2559,6.4,4-Seam Fastball,206,304,8,51,2,B,2021
SL,2021-05-23,84.3,-1.95,49.53,5.8,669373,500068,,foul,11,R,L,0,2,-0.74,5.12,0.87,2.31,1.12,-129.22,-0.4,0.0,20.0,32.15,80.1,2426,6.4,Slider,89,305,1,51,1,S,2021
FF,2021-05-23,95.8,-1.97,50.37,5.88,669373,500069,,ball,14,R,L,1,2,9.21,14.18,-1.53,2.58,-4.65,-132.59,-1.61,-0.04,20.0,32.11,91.0,2438,6.2,4-Seam Fastball,183,305,2,51,2,B,2021
FF,2021-05-23,95.7,-2.17,50.46,5.9,669373,500070,,ball,13,R,L,1,0,8.18,14.04,1.35,1.76,5.07,-143.3,-11.49,-0.04,20.0,32.11,90.9,2316,6.4,4-Seam Fastball,219,305,3,51,0,B,2021
FF,2021-05-23,95.0,-1.93,49.4,6.0,669373,500071,,ball,6,R,L,1,1,7.55,14.8,-0.43,2.55,-4.39,-114.53,4.11,-0.04,20.0,32.1,90.3,2305,6.4,4-Seam Fastball,213,305,4,51,1,B,2021
SL,2021-05-23,87.5,-2.0,49.98,5.89,669373,500072,,foul,9,R,L,1,1,1.95,2.78,0.03,3.08,-4.49,-134.8,-4.57,-0.01,20.0,32.16,83.1,2754,6.3,Slider,83,305,5,51,2,S,2021
CH,2021-05-23,87.7,-2.3,49.55,5.86,669373,500073,,called_strike,11,R,L,1,1,9.51,6.01,-0.83,2.7,0.6,-132.86,-0.43,-0.05,20.0,32.15,83.3,1493,6.6,Changeup,258,305,6,51,1,S,2021
FF,2021-05-23,94.2,-2.07,50.26,5.69,669373,500074,single,hit_into_play,14,R,L,1,2,4.52,16.29,0.24,4.12,1.37,-128.54,-7.88,-0.02,20.0,32.1,89.5,2442,6.7,4-Seam Fastball,214,305,7,51,2,X,2021
FF,2021-05-23,95.2,-2.04,49.88,5.6,669373,500075,field_out,hit_into_play,14,L,L,1,0,8.31,15.23,-0.86,2.22,-3.15,-114.66,-1.48,-0.04,20.0,32.1,90.4,2418,6.0,4-Seam Fastball,193,306,1,51,0,X,2021
FF,2021-05-23,96.0,-2.13,50.08,5.77,669373,500076,,swinging_strike,6,R,L,2,0,7.11,16.94,-0.31,3.44,0.4,-145.2,4.81,-0.03,20.0,32.09,91.2,2606,6.3,4-Seam Fastball,220,307,1,52,0,S,2021
FF,2021-05-23,96.7,-2.43,50.12,5.94,669373,500077,,ball,14,L,L,2,0,6.07,19.26,-1.19,3.09,3.87,-120.66,6.64,-0.03,20.0,32.08,91.8,2259,6.2,4-Seam Fastball,202,307,2,52,1,B,2021
SL,2021-05-23,85.0,-1.91,49.38,5.59,669373,500078,,foul,5,L,L,0,0,2.44,3.26,0.31,1.94,-2.16,-137.48,10.5,-0.01,20.0,32.16,80.8,2422,6.2,Slider,76,307,3,52,1,S,2021
FF,2021-05-23,97.2,-1.8,49.82,5.76,669373,500079,,foul,3,L,L,1,0,7.55,17.5,-0.29,3.11,-6.91,-125.39,-1.45,-0.04,20.0,32.09,92.4,2512,6.3,4-Seam Fastball,190,307,4,52,2,S,2021
SL,2021-05-23,85.1,-2.26,49.68,5.77,669373,500080,field_out,hit_into_play,11,L,L,1,1,8.18,2.37,0.12,0.8,-1.28,-140.99,-0.92,-0.04,20.0,32.16,80.9,2738,5.8,Slider,85,307,5,52,0,X,2021
SL,2021-05-23,85.8,-2.04,50.16,5.66,669373,500081,,foul,6,R,L,3,2,1.68,4.37,-0.34,3.17,1.26,-126.22,2.9,-0.01,20.0,32.15,81.5,2998,6.3,Slider,81,308,1,52,0,S,2021
FF,2021-05-23,93.9,-2.02,49.49,5.75,669373,500082,field_out,hit_into_play,9,R,L,0,0,5.7,13.92,-0.06,2.15,5.43,-131.76,-1.92,-0.03,20.0,32.11,89.2,2479,6.3,4-Seam Fastball,181,308,2,52,0,X,2021
SL,2021-05-23,88.1,-1.98,49.1,5.65,669373,500083,,ball,14,R,L,0,0,1.79,3.6,-1.3,3.0,0.42,-140.94,1.94,-0.01,20.0,32.16,83.7,2744,6.1,Slider,28,309,1,52,1,B,2021
FF,2021-05-23,96.1,-1.93,50.06,5.59,669373,500084,,called_strike,14,L,L,1,1,6.86,17.45,0.87,2.85,-0.46,-124.63,-6.2,-0.03,20.0,32.09,91.3,2422,6.1,4-Seam Fastball,213,309,2,52,1,S,2021
SL,2021-05-23,84.0,-1.98,50.17,5.61,669373,500085,,ball,6,R,L,1,1,-0.59,4.61,-0.32,2.76,3.46,-145.58,-4.87,0.0,20.0,32.15,79.8,2681,6.3,Slider,47,309,3,52,1,B,2021
SL,2021-05-23,80.8,-1.79,50.14,5.76,669373,500086,,called_strike,12,L,L,1,2,4.04,1.3,1.29,2.37,0.71,-128.64,3.97,-0.02,20.0,32.17,76.8,2558,6.4,Slider,86,309,4,52,0,S,2021
SL,2021-05-23,85.9,-2.11,50.09,5.75,669373,500087,,ball,8,R,L,2,1,2.93,3.26,-0.81,2.84,-0.4,-148.57,-6.18,-0.01,20.0,32.16,81.6,2762,6.3,Slider,105,309,5,52,1,B,2021
FF,2021-05-23,96.1,-2.26,50.08,5.79,669373,500088,,foul,4,R,L,0,1,6.0,15.08,0.48,2.76,1.57,-135.2,-0.8,-0.03,20.0,32.1,91.3,2477,6.4,4-Seam Fastball,205,309,6,52,1,S,2021
FF,2021-05-23,96.5,-2.06,49.92,5.73,669373,500089,,called_strike,5,R,L,2,0,7.32,18.93,0.37,2.53,-0.81,-135.76,1.92,-0.04,20.0,32.08,91.7,2467,6.2,4-Seam Fastball,217,309,7,52,0,S,2021
FF,2021-05-23,96.6,-2.22,49.89,5.79,669373,500090,,called_strike,14,L,L,2,0,6.95,17.96,0.89,3.46,7.43,-138.56,1.38,-0.03,20.0,32.09,91.8,2363,6.7,4-Seam Fastball,209,309,8,52,1,S,2021
FF,2021-05-23,97.3,-2.15,49.87,5.91,669373,500091,,ball,3,R,L,0,1,6.8,15.54,0.33,1.96,-1.48,-126.5,1.11,-0.03,20.0,32.1,92.4,2532,6.4,4-Seam Fastball,202,310,1,52,2,B,2021
FF,2021-05-23,95.9,-1.97,49.8,5.85,669373,500092,,ball,2,R,L,0,0,5.8,13.29,-0.81,2.19,2.03,-130.42,0.75,-0.03,20.0,32.11,91.1,2390,6.2,4-Seam Fastball,191,310,2,52,1,B,2021
SL,2021-05-23,87.7,-2.06,49.63,5.72,669373,500093,,ball,11,R,L,1,2,1.47,2.55,-1.37,1.76,-1.2,-125.88,-8.04,-0.01,20.0,32.16,83.3,2490,6.1,Slider,96,310,3,52,2,B,2021
FF,2021-05-23,96.5,-2.27,50.26,5.71,669373,500094,,ball,12,L,L,2,0,5.75,16.77,-0.89,2.37,1.43,-137.64,-5.93,-0.03,20.0,32.09,91.6,2555,6.2,4-Seam Fastball,210,310,4,52,0,B,2021
FF,2021-05-23,94.8,-2.25,49.47,5.81,669373,500095,,ball,6,R,L,0,0,6.33,15.79,0.18,2.46,2.92,-131.64,2.3,-0.03,20.0,32.1,90.0,2185,6.5,4-Seam Fastball,188,310,5,52,0,B,2021
FF,2021-05-23,95.9,-2.14,50.35,5.6,669373,500096,,foul,6,L,L,2,2,6.19,17.82,-0.58,1.83,-4.89,-127.32,-1.57,-0.03,20.0,32.09,91.1,2395,6.5,4-Seam Fastball,183,310,6,52,0,S,2021
FF,2021-05-23,96.1,-2.04,49.85,5.77,669373,500097,,foul,13,R,L,2,1,4.78,15.04,-0.86,1.55,-1.17,-143.21,-2.21,-0.02,20.0,32.1,91.3,2396,6.4,4-Seam Fastball,207,310,7,52,1,S,2021
FF,2021-05-23,98.9,-2.04,50.47,5.83,669373,500098,,ball,12,L,L,1,0,6.5,15.83,-0.96,1.86,0.34,-137.94,2.96,-0.03,20.0,32.1,94.0,2360,6.2,4-Seam Fastball,190,310,8,52,1,B,2021
SL,2021-05-23,85.1,-2.09,49.61,5.8,669373,500099,,ball,11,R,L,3,2,1.28,3.83,0.87,3.47,1.35,-126.56,0.39,-0.01,20.0,32.16,80.9,2560,6.5,Slider,103,311,1,52,0,B,2021
SL,2021-05-23,85.9,-1.76,50.1,5.61,669373,500000,,ball,7,R,L,0,1,0.1,5.75,0.33,2.07,-7.24,-130.06,0.79,-0.0,20.0,32.15,81.6,2645,6.5,Slider,66,311,2,52,0,B,2021
SL,2021-05-23,85.3,-2.35,50.17,5.93,669373,500001,,ball,8,L,L,0,0,1.13,3.11,0.8,2.91,9.64,-145.57,0.86,-0.01,20.0,32.16,81.0,2668,6.3,Slider,108,311,3,52,2,B,2021
SL,2021-05-23,83.6,-2.04,50.2,5.65,669373,500002,,ball,12,L,L,2,0,5.75,4.44,-1.0,2.18,2.16,-136.19,2.59,-0.03,20.0,32.15,79.5,2626,6.2,Slider,70,311,4,52,0,B,2021
FF,2021-05-23,97.7,-1.93,49.58,5.7,669373,500003,,blocked_ball,7,R,L,1,1,5.31,14.47,0.63,3.1,-11.82,-129.06,8.12,-0.03,20.0,32.1,92.8,2398,6.2,4-Seam Fastball,196,311,5,52,2,X,2021
